match_id,date,home_team,home_team_score,visit_team,visit_team_score
400278518,2013-02-20,tor,82,mem,88
400278559,2013-02-25,tor,84,wsh,90
400278572,2013-02-27,cle,103,tor,92
400278584,2013-03-01,tor,81,ind,93
400278598,2013-03-02,mil,122,tor,114
400278615,2013-03-04,gs,125,tor,118
400278630,2013-03-06,phx,71,tor,98
400278645,2013-03-08,lal,118,tor,116
400278656,2013-03-10,tor,100,cle,96
400278689,2013-03-15,tor,92,cha,78
400278705,2013-03-17,tor,91,mia,108
400278728,2013-03-20,cha,107,tor,101
400278777,2013-03-27,tor,88,atl,107
400278797,2013-03-29,det,82,tor,99
400278815,2013-03-31,wsh,109,tor,92
400278820,2013-04-01,tor,98,det,108
400278831,2013-04-03,tor,88,wsh,78
400278852,2013-04-05,min,93,tor,95
400278862,2013-04-06,mil,100,tor,83
400278878,2013-04-09,chi,98,tor,101
400278896,2013-04-12,tor,97,chi,88
400278933,2013-04-16,atl,96,tor,113
400277730,2013-10-31,phx,85,gs,87
400277746,2013-11-02,gs,94,mem,104
400277756,2013-11-03,lac,110,gs,114
400277768,2013-11-05,sac,94,gs,92
400277785,2013-11-07,gs,106,cle,96
400277800,2013-11-09,lal,101,gs,77
400277809,2013-11-10,gs,101,den,107
400277838,2013-11-14,gs,92,atl,88
400277846,2013-11-16,min,98,gs,106
400277863,2013-11-18,okc,119,gs,109
400277871,2013-11-19,dal,101,gs,105
400277899,2013-11-23,den,102,gs,91
400277910,2013-11-24,gs,96,min,85
400277941,2013-11-29,gs,106,den,105
400277962,2013-12-01,gs,103,ind,92
400277970,2013-12-03,gs,94,orl,102
400277981,2013-12-05,det,97,gs,104
400278003,2013-12-08,wsh,97,gs,101
400278019,2013-12-10,cha,96,gs,104
400278034,2013-12-12,mia,95,gs,97
400278050,2013-12-14,orl,99,gs,85
400278057,2013-12-15,atl,93,gs,115
400278085,2013-12-18,gs,103,no,96
400278095,2013-12-19,sac,131,gs,127
400278109,2013-12-21,gs,115,cha,100
400278118,2013-12-22,gs,115,lal,118
400278140,2013-12-26,utah,83,gs,94
400278195,2013-01-02,gs,115,lac,94
400278218,2013-01-05,lac,115,gs,89
400278246,2013-01-09,gs,87,mem,94
400278260,2013-01-11,gs,103,por,97
400278273,2013-01-13,den,116,gs,105
400278299,2013-01-16,gs,75,mia,92
400278310,2013-01-18,sa,95,gs,88
400278316,2013-01-19,no,112,gs,116
400278330,2013-01-21,gs,106,lac,99
400278348,2013-01-23,gs,104,okc,99
400278356,2013-01-25,chi,103,gs,87
400278367,2013-01-26,mil,109,gs,102
400278386,2013-01-29,cle,95,gs,108
400278403,2013-01-31,gs,100,dal,97
400278424,2013-02-02,gs,113,phx,93
400278438,2013-02-05,hou,140,gs,109
400278449,2013-02-06,okc,119,gs,98
400278462,2013-02-08,mem,99,gs,93
400278470,2013-02-09,dal,116,gs,91
400278494,2013-02-12,gs,107,hou,116
400278515,2013-02-19,utah,115,gs,101
400278528,2013-02-20,gs,108,phx,98
400278542,2013-02-22,gs,107,sa,101
400278552,2013-02-24,min,99,gs,100
400278564,2013-02-26,ind,108,gs,97
400278632,2013-03-06,gs,87,sac,83
400278646,2013-03-08,gs,88,hou,94
400278653,2013-03-09,gs,93,mil,103
400278686,2013-03-13,gs,105,det,97
400278698,2013-03-15,gs,95,chi,113
400278708,2013-03-17,hou,78,gs,108
400278721,2013-03-18,no,72,gs,93
400278736,2013-03-20,sa,104,gs,93
400278759,2013-03-23,gs,101,wsh,92
400278773,2013-03-25,gs,109,lal,103
400278789,2013-03-27,gs,98,sac,105
400278814,2013-03-30,gs,125,por,98
400278842,2013-04-03,gs,98,no,88
400278854,2013-04-05,phx,107,gs,111
400278871,2013-04-07,gs,90,utah,97
400278883,2013-04-09,gs,105,min,89
400278895,2013-04-11,gs,97,okc,116
400278909,2013-04-12,lal,118,gs,116
400278932,2013-04-15,gs,116,sa,106
400278950,2013-04-17,por,88,gs,99
400277731,2013-10-31,lac,101,mem,92
400277745,2013-11-02,lal,95,lac,105
400277769,2013-11-05,lac,101,cle,108
400277784,2013-11-07,lac,106,sa,84
400277787,2013-11-08,por,90,lac,103
400277811,2013-11-11,lac,89,atl,76
400277837,2013-11-14,lac,107,mia,100
400277852,2013-11-17,lac,101,chi,80
400277872,2013-11-19,sa,87,lac,92
400277884,2013-11-21,okc,117,lac,111
400277905,2013-11-24,atl,104,lac,93
400277923,2013-11-26,lac,98,no,105
400277939,2013-11-28,lac,101,min,95
400277961,2013-12-01,lac,116,sac,81
400277969,2013-12-03,utah,104,lac,105
400277987,2013-12-05,lac,112,dal,90
400278002,2013-12-08,lac,117,phx,99
400278028,2013-12-11,chi,89,lac,94
400278033,2013-12-12,cha,94,lac,100
400278063,2013-12-15,mil,85,lac,111
400278072,2013-12-17,det,76,lac,88
400278096,2013-12-19,lac,93,no,77
400278108,2013-12-21,lac,97,sac,85
400278123,2013-12-23,phx,77,lac,103
400278129,2013-12-25,lac,112,den,100
400278153,2013-12-28,utah,114,lac,116
400278171,2013-12-30,lac,107,utah,96
400278182,2013-01-01,den,92,lac,78
400278208,2013-01-04,lac,107,lal,102
400278245,2013-01-09,lac,99,dal,93
400278261,2013-01-12,lac,101,orl,104
400278279,2013-01-14,mem,73,lac,99
400278287,2013-01-15,hou,109,lac,117
400278301,2013-01-17,min,77,lac,90
400278320,2013-01-19,lac,94,wsh,87
400278337,2013-01-22,lac,97,okc,109
400278351,2013-01-24,phx,93,lac,88
400278371,2013-01-26,por,101,lac,100
400278378,2013-01-27,lac,96,por,83
400278397,2013-01-30,min,90,lac,96
400278429,2013-02-04,wsh,98,lac,90
400278443,2013-02-06,orl,76,lac,86
400278461,2013-02-08,mia,111,lac,89
400278506,2013-02-13,lac,106,hou,96
400278508,2013-02-14,lal,101,lac,125
400278530,2013-02-21,lac,90,sa,116
400278549,2013-02-23,lac,107,utah,94
400278570,2013-02-26,lac,106,cha,84
400278581,2013-02-28,ind,91,lac,99
400278589,2013-03-01,cle,89,lac,105
400278601,2013-03-03,lac,104,okc,108
400278631,2013-03-06,lac,117,mil,101
400278634,2013-03-07,den,107,lac,92
400278662,2013-03-10,lac,129,det,97
400278685,2013-03-13,lac,85,mem,96
400278727,2013-03-19,sac,116,lac,101
400278776,2013-03-26,dal,109,lac,102
400278783,2013-03-27,no,91,lac,105
400278802,2013-03-29,sa,104,lac,102
400278808,2013-03-30,hou,98,lac,81
400278827,2013-04-01,lac,106,ind,109
400278841,2013-04-03,lac,126,phx,101
400278866,2013-04-07,lac,109,lal,95
400278893,2013-04-10,lac,111,min,95
400278903,2013-04-12,no,93,lac,96
400278912,2013-04-13,mem,87,lac,91
400278935,2013-04-16,lac,93,por,77
400278949,2013-04-17,sac,108,lac,112
400277723,2013-10-30,lal,91,dal,99
400277732,2013-10-31,por,116,lal,106
400277761,2013-11-04,lal,108,det,79
400277782,2013-11-07,utah,95,lal,86
400277814,2013-11-11,lal,103,sac,90
400277828,2013-11-13,lal,82,sa,84
400277850,2013-11-16,lal,114,phx,102
400277866,2013-11-18,lal,119,hou,108
400277889,2013-11-21,sac,113,lal,97
400277897,2013-11-23,mem,106,lal,98
400277907,2013-11-24,dal,89,lal,115
400277928,2013-11-27,lal,77,ind,79
400277952,2013-11-30,lal,122,den,103
400277964,2013-12-02,lal,103,orl,113
400277976,2013-12-04,hou,107,lal,105
400277983,2013-12-05,no,87,lal,103
400278000,2013-12-07,okc,114,lal,108
400278017,2013-12-09,lal,110,utah,117
400278025,2013-12-11,cle,100,lal,94
400278046,2013-12-14,wsh,96,lal,102
400278084,2013-12-18,lal,101,cha,100
400278139,2013-12-26,den,126,lal,114
400278155,2013-12-28,lal,104,por,87
400278223,2013-01-06,lal,105,den,112
400278234,2013-01-08,hou,125,lal,112
400278242,2013-01-09,sa,108,lal,105
400278259,2013-01-11,lal,101,okc,116
400278275,2013-01-13,lal,113,cle,93
400278289,2013-01-15,lal,104,mil,88
400278303,2013-01-17,lal,90,mia,99
400278332,2013-01-21,chi,95,lal,83
400278341,2013-01-23,mem,106,lal,93
400278361,2013-01-25,lal,102,utah,84
400278373,2013-01-27,lal,105,okc,96
400278389,2013-01-29,lal,111,no,106
400278401,2013-01-30,phx,92,lal,86
400278415,2013-02-01,min,100,lal,111
400278426,2013-02-03,det,97,lal,98
400278456,2013-02-08,cha,93,lal,100
400278473,2013-02-10,mia,107,lal,97
400278493,2013-02-12,lal,91,phx,85
400278541,2013-02-22,lal,111,por,107
400278550,2013-02-24,dal,99,lal,103
400278561,2013-02-25,den,119,lal,108
400278583,2013-02-28,lal,116,min,94
400278608,2013-03-03,lal,99,atl,98
400278617,2013-03-05,okc,122,lal,105
400278626,2013-03-06,no,102,lal,108
400278655,2013-03-10,lal,90,chi,81
400278669,2013-03-12,orl,97,lal,106
400278680,2013-03-13,atl,96,lal,92
400278691,2013-03-15,ind,93,lal,99
400278712,2013-03-17,lal,113,sac,102
400278722,2013-03-18,phx,99,lal,76
400278752,2013-03-22,lal,100,wsh,103
400278786,2013-03-27,min,117,lal,120
400278791,2013-03-28,mil,113,lal,103
400278813,2013-03-30,sac,98,lal,103
400278830,2013-04-02,lal,101,dal,81
400278857,2013-04-05,lal,86,mem,84
400278882,2013-04-09,lal,104,no,96
400278891,2013-04-10,por,106,lal,113
400278921,2013-04-14,lal,91,sa,86
400278948,2013-04-17,lal,99,hou,95
400277744,2013-11-02,phx,92,det,89
400277759,2013-11-04,orl,115,phx,94
400277764,2013-11-05,mia,124,phx,99
400277773,2013-11-07,cha,110,phx,117
400277797,2013-11-09,phx,107,cle,105
400277807,2013-11-10,utah,94,phx,81
400277821,2013-11-12,phx,110,den,100
400277836,2013-11-14,phx,106,chi,112
400277858,2013-11-17,phx,88,mia,97
400277888,2013-11-21,phx,114,por,87
400277901,2013-11-23,phx,111,no,108
400277925,2013-11-27,cle,78,phx,91
400277933,2013-11-28,det,117,phx,77
400277975,2013-12-04,mem,108,phx,98
400277989,2013-12-06,phx,94,dal,97
400278016,2013-12-09,phx,90,orl,98
400278040,2013-12-12,phx,82,mem,80
400278054,2013-12-14,phx,99,utah,84
400278075,2013-12-17,phx,101,sac,90
400278093,2013-12-19,phx,121,cha,104
400278117,2013-12-22,por,96,phx,93
400278146,2013-12-28,ind,97,phx,91
400278164,2013-12-29,min,111,phx,107
400278176,2013-12-31,okc,114,phx,96
400278207,2013-01-04,phx,80,utah,87
400278222,2013-01-06,phx,81,mem,92
400278233,2013-01-08,mil,108,phx,99
400278266,2013-01-12,chi,81,phx,97
400278282,2013-01-14,phx,90,okc,102
400278302,2013-01-17,phx,94,mil,98
400278346,2013-01-23,sac,96,phx,106
400278368,2013-01-26,sa,108,phx,99
400278377,2013-01-27,dal,110,phx,95
400278414,2013-02-01,phx,99,dal,109
400278437,2013-02-05,mem,90,phx,96
400278448,2013-02-06,no,93,phx,84
400278464,2013-02-08,okc,127,phx,96
400278479,2013-02-10,phx,69,okc,97
400278517,2013-02-19,por,98,phx,102
400278556,2013-02-24,phx,87,sa,97
400278569,2013-02-26,phx,84,min,83
400278578,2013-02-27,sa,101,phx,105
400278594,2013-03-01,phx,92,atl,87
400278644,2013-03-08,sac,121,phx,112
400278652,2013-03-09,phx,107,hou,105
400278666,2013-03-11,phx,93,den,108
400278681,2013-03-13,hou,111,phx,81
400278692,2013-03-15,atl,107,phx,94
400278699,2013-03-16,wsh,127,phx,105
400278737,2013-03-20,phx,79,wsh,88
400278751,2013-03-22,phx,86,min,117
400278788,2013-03-27,utah,103,phx,88
400278793,2013-03-28,phx,103,sac,117
400278812,2013-03-30,phx,104,ind,112
400278872,2013-04-07,phx,92,no,95
400278880,2013-04-09,hou,101,phx,98
400278889,2013-04-10,dal,91,phx,102
400278913,2013-04-13,min,105,phx,93
400278931,2013-04-15,phx,119,hou,112
400278947,2013-04-17,den,118,phx,98
400277727,2013-10-31,chi,93,sac,87
400277743,2013-11-02,min,92,sac,80
400277748,2013-11-03,ind,106,sac,98
400277783,2013-11-07,sac,105,det,103
400277798,2013-11-09,sac,86,sa,97
400277827,2013-11-13,sac,86,por,103
400277848,2013-11-16,sac,96,atl,112
400277900,2013-11-23,utah,104,sac,102
400277909,2013-11-24,sac,108,utah,97
400277927,2013-11-27,sac,89,min,97
400277951,2013-11-30,sac,92,ind,97
400278001,2013-12-07,sac,91,orl,82
400278011,2013-12-08,por,80,sac,99
400278022,2013-12-10,dal,119,sac,96
400278036,2013-12-12,mil,98,sac,85
400278053,2013-12-14,okc,113,sac,103
400278068,2013-12-16,sac,97,den,122
400278124,2013-12-23,sac,108,por,96
400278142,2013-12-26,por,109,sac,91
400278180,2013-01-01,det,103,sac,97
400278186,2013-01-02,cle,94,sac,97
400278229,2013-01-07,sac,81,mem,113
400278248,2013-01-10,sac,112,dal,117
400278268,2013-01-12,sac,99,mia,128
400278283,2013-01-14,sac,124,cle,118
400278297,2013-01-16,sac,95,wsh,94
400278309,2013-01-18,mem,85,sac,69
400278313,2013-01-19,cha,93,sac,97
400278326,2013-01-21,no,114,sac,105
400278360,2013-01-25,sac,95,okc,105
400278369,2013-01-26,den,121,sac,93
400278381,2013-01-28,wsh,94,sac,96
400278434,2013-02-04,utah,98,sac,91
400278471,2013-02-09,sac,120,utah,109
400278480,2013-02-10,sac,117,hou,111
400278491,2013-02-12,mem,108,sac,101
400278505,2013-02-13,dal,123,sac,100
400278516,2013-02-19,sac,102,sa,108
400278536,2013-02-22,atl,122,sac,108
400278554,2013-02-24,no,110,sac,95
400278565,2013-02-26,mia,141,sac,129
400278571,2013-02-27,orl,101,sac,125
400278592,2013-03-01,sa,130,sac,102
400278604,2013-03-03,sac,119,cha,83
400278618,2013-03-05,sac,113,den,120
400278661,2013-03-10,sac,113,mil,115
400278683,2013-03-13,sac,121,chi,79
400278741,2013-03-21,sac,101,min,98
400278757,2013-03-23,den,101,sac,95
400278839,2013-04-03,sac,102,hou,112
400278855,2013-04-05,sac,108,dal,117
400278869,2013-04-07,sac,87,mem,89
400278890,2013-04-10,sac,121,no,110
400278906,2013-04-12,sa,108,sac,101
400278920,2013-04-14,hou,121,sac,100
400278929,2013-04-15,okc,104,sac,95
400277739,2013-11-02,cle,86,chi,115
400277751,2013-11-03,chi,82,no,89
400277770,2013-11-06,chi,99,orl,93
400277786,2013-11-08,chi,91,okc,97
400277804,2013-11-10,chi,87,min,80
400277865,2013-11-18,por,102,chi,94
400277885,2013-11-21,hou,93,chi,89
400277908,2013-11-24,mil,86,chi,93
400277919,2013-11-26,chi,92,mil,93
400277934,2013-11-28,chi,101,dal,78
400277974,2013-12-04,chi,76,ind,80
400277982,2013-12-05,cle,85,chi,95
400277994,2013-12-07,det,104,chi,108
400278073,2013-12-17,mem,80,chi,71
400278111,2013-12-22,atl,92,chi,75
400278128,2013-12-25,chi,97,hou,120
400278161,2013-12-29,chi,87,wsh,77
400278173,2013-12-31,chi,81,cha,91
400278185,2013-01-02,orl,94,chi,96
400278201,2013-01-04,mia,89,chi,96
400278226,2013-01-07,chi,118,cle,92
400278240,2013-01-09,chi,96,mil,104
400278278,2013-01-14,chi,97,atl,58
400278315,2013-01-19,chi,82,mem,85
400278340,2013-01-23,chi,85,det,82
400278364,2013-01-26,wsh,86,chi,73
400278383,2013-01-28,chi,93,cha,85
400278396,2013-01-30,mil,88,chi,104
400278416,2013-02-02,atl,76,chi,93
400440940,2013-02-04,ind,111,chi,101
400278454,2013-02-07,den,128,chi,96
400278466,2013-02-08,utah,89,chi,93
400278486,2013-02-11,chi,89,sa,103
400278513,2013-02-19,no,87,chi,96
400278529,2013-02-21,chi,67,mia,86
400278533,2013-02-22,cha,75,chi,105
400278558,2013-02-24,okc,102,chi,72
400278566,2013-02-26,chi,98,cle,101
400278607,2013-03-03,ind,97,chi,92
400278629,2013-03-06,sa,101,chi,83
400278642,2013-03-08,chi,89,utah,88
400278719,2013-03-18,chi,118,den,119
400278739,2013-03-21,chi,89,por,99
400278755,2013-03-23,chi,87,ind,84
400278764,2013-03-24,min,97,chi,104
400278782,2013-03-27,chi,101,mia,97
400278805,2013-03-30,dal,100,chi,98
400278817,2013-03-31,chi,95,det,94
400278828,2013-04-02,wsh,90,chi,86
400278851,2013-04-05,chi,87,orl,86
400278870,2013-04-07,det,99,chi,85
400278914,2013-04-14,mia,105,chi,93
400278923,2013-04-15,orl,84,chi,102
400278942,2013-04-17,chi,95,wsh,92
400277721,2013-10-30,cle,94,wsh,84
400277753,2013-11-03,mil,105,cle,102
400277813,2013-11-11,okc,106,cle,91
400277855,2013-11-17,cle,95,dal,103
400277892,2013-11-23,orl,108,cle,104
400277906,2013-11-24,mia,110,cle,108
400277920,2013-11-26,mem,84,cle,78
400277947,2013-11-30,atl,111,cle,113
400277954,2013-12-01,cle,117,por,118
400277966,2013-12-03,det,89,cle,79
400277996,2013-12-07,min,91,cle,73
400278007,2013-12-08,cle,97,det,104
400278031,2013-12-12,ind,96,cle,81
400278049,2013-12-14,cle,86,mil,90
400278105,2013-12-21,cle,89,ind,99
400278115,2013-12-22,mil,82,cle,94
400278130,2013-12-26,wsh,84,cle,87
400278149,2013-12-28,cle,94,atl,102
400278200,2013-01-04,cha,104,cle,106
400278213,2013-01-05,cle,104,hou,112
400278238,2013-01-09,cle,99,atl,83
400278258,2013-01-11,den,98,cle,91
400278298,2013-01-16,por,88,cle,93
400278318,2013-01-19,utah,109,cle,98
400278355,2013-01-25,cle,113,mil,108
400278410,2013-02-01,det,117,cle,99
400278418,2013-02-02,cle,115,okc,110
400278444,2013-02-06,cle,122,cha,95
400278460,2013-02-08,cle,119,orl,108
400278467,2013-02-09,cle,103,den,111
400278483,2013-02-11,cle,92,min,100
400278496,2013-02-13,cle,95,sa,96
400278520,2013-02-20,cle,105,no,100
400278545,2013-02-23,orl,94,cle,118
400278553,2013-02-24,mia,109,cle,105
400278620,2013-03-06,cle,104,utah,101
400278640,2013-03-08,cle,92,mem,103
400278670,2013-03-12,cle,95,wsh,90
400278696,2013-03-15,dal,96,cle,86
400278702,2013-03-16,sa,119,cle,113
400278715,2013-03-18,cle,90,ind,111
400278729,2013-03-20,cle,95,mia,98
400278748,2013-03-22,hou,116,cle,78
400278816,2013-03-31,no,112,cle,92
400278821,2013-04-01,atl,102,cle,94
400278868,2013-04-07,cle,91,orl,85
400278874,2013-04-09,ind,99,cle,94
400278887,2013-04-10,cle,104,det,111
400278924,2013-04-15,cle,95,mia,96
400278939,2013-04-17,cha,105,cle,98
400277726,2013-10-31,det,96,hou,105
400277772,2013-11-06,den,109,det,97
400277795,2013-11-09,okc,105,det,94
400277805,2013-11-10,hou,96,det,82
400277817,2013-11-12,det,90,okc,92
400277843,2013-11-16,det,106,orl,110
400277878,2013-11-21,orl,90,det,74
400277918,2013-11-26,det,108,por,101
400277948,2013-11-30,mem,90,det,78
400277960,2013-12-01,dal,92,det,77
400278026,2013-12-11,det,94,den,101
400278060,2013-12-15,det,77,ind,88
400278104,2013-12-21,det,100,wsh,68
400278110,2013-12-22,wsh,87,det,96
400278134,2013-12-26,atl,126,det,119
400278148,2013-12-28,det,109,mia,99
400278168,2013-12-30,det,96,mil,94
400278202,2013-01-04,det,85,atl,84
400278221,2013-01-06,det,101,cha,108
400278257,2013-01-11,mil,87,det,103
400278265,2013-01-12,det,87,utah,90
400278335,2013-01-22,det,105,orl,90
400278354,2013-01-25,mia,110,det,88
400278374,2013-01-27,orl,102,det,104
400278387,2013-01-29,det,90,mil,117
400278391,2013-01-30,ind,98,det,79
400278459,2013-02-08,det,119,sa,109
400278469,2013-02-09,mil,100,det,105
400278485,2013-02-11,det,86,no,105
400278501,2013-02-13,det,96,wsh,85
400278512,2013-02-19,det,91,mem,105
400278519,2013-02-20,cha,99,det,105
400278534,2013-02-22,ind,114,det,82
400278547,2013-02-23,det,72,ind,90
400278560,2013-02-25,det,103,atl,114
400278574,2013-02-27,wsh,95,det,96
400278591,2013-03-01,no,100,det,95
400278606,2013-03-03,sa,114,det,75
400278639,2013-03-08,det,99,dal,102
400278665,2013-03-11,utah,103,det,90
400278704,2013-03-16,por,112,det,101
400278746,2013-03-22,mia,103,det,89
400278753,2013-03-23,cha,91,det,92
400278775,2013-03-26,det,82,min,105
400278861,2013-04-06,min,107,det,101
400278901,2013-04-12,det,113,cha,93
400277735,2013-11-02,cha,90,ind,89
400277767,2013-11-05,sa,101,ind,79
400277775,2013-11-07,atl,89,ind,86
400277796,2013-11-09,min,96,ind,94
400277802,2013-11-10,ind,89,wsh,85
400277831,2013-11-14,mil,99,ind,85
400277844,2013-11-16,ind,103,dal,83
400277867,2013-11-19,wsh,89,ind,96
400277880,2013-11-21,ind,115,no,107
400277896,2013-11-23,ind,97,sa,104
400277978,2013-12-05,ind,99,por,92
400277991,2013-12-07,ind,89,den,92
400278014,2013-12-09,okc,104,ind,93
400278081,2013-12-18,mil,98,ind,93
400278089,2013-12-19,ind,104,utah,84
400278113,2013-12-22,no,75,ind,81
400278158,2013-12-29,atl,109,ind,100
400278172,2013-12-31,ind,88,mem,83
400278187,2013-01-02,ind,89,wsh,81
400278211,2013-01-05,ind,95,mil,80
400278232,2013-01-08,ind,87,mia,77
400278263,2013-01-12,ind,96,cha,88
400278285,2013-01-15,cha,76,ind,103
400278291,2013-01-16,orl,97,ind,86
400278307,2013-01-18,ind,105,hou,95
400278325,2013-01-21,mem,81,ind,82
400278347,2013-01-23,por,100,ind,80
400278370,2013-01-26,utah,114,ind,110
400278384,2013-01-28,den,102,ind,101
400278405,2013-02-01,ind,102,mia,89
400278435,2013-02-05,ind,114,atl,103
400278497,2013-02-13,ind,101,cha,77
400278636,2013-03-08,orl,86,ind,115
400278658,2013-03-10,mia,105,ind,91
400278678,2013-03-13,ind,107,min,91
400278724,2013-03-19,ind,95,orl,73
400278744,2013-03-22,ind,102,mil,78
400278770,2013-03-25,ind,100,atl,94
400278784,2013-03-27,hou,91,ind,100
400278792,2013-03-28,dal,78,ind,103
400278850,2013-04-05,ind,75,okc,97
400278858,2013-04-06,wsh,104,ind,85
400277777,2013-11-07,mil,90,mem,108
400277788,2013-11-09,wsh,91,mil,101
400277856,2013-11-17,mil,117,no,113
400277868,2013-11-19,cha,102,mil,98
400277883,2013-11-21,mia,113,mil,106
400277950,2013-11-30,min,95,mil,85
400277967,2013-12-03,no,102,mil,81
400277984,2013-12-05,sa,110,mil,99
400277997,2013-12-07,mil,108,cha,93
400278094,2013-12-19,mem,90,mil,80
400278165,2013-12-29,mil,104,mia,85
400278190,2013-01-02,mil,110,sa,117
400278206,2013-01-04,mil,101,hou,115
400278319,2013-01-19,por,104,mil,110
400278421,2013-02-02,mil,107,orl,98
400278439,2013-02-05,den,112,mil,104
400278452,2013-02-06,utah,100,mil,86
400278487,2013-02-11,mil,90,wsh,102
400278548,2013-02-23,mil,102,atl,103
400278568,2013-02-26,dal,90,mil,95
400278576,2013-02-27,hou,107,mil,110
400278610,2013-03-04,mil,109,utah,108
400278673,2013-03-12,mil,108,dal,115
400278677,2013-03-13,wsh,106,mil,93
400278695,2013-03-15,mil,94,mia,107
400278706,2013-03-17,mil,115,orl,109
400278725,2013-03-19,mil,102,por,95
400278731,2013-03-20,atl,98,mil,90
400278760,2013-03-24,mil,99,atl,104
400278810,2013-03-30,mil,99,okc,109
400278822,2013-04-01,mil,131,cha,102
400278836,2013-04-03,mil,98,min,107
400278877,2013-04-09,mia,94,mil,83
400278886,2013-04-10,orl,113,mil,103
400278899,2013-04-12,atl,109,mil,104
400278910,2013-04-13,cha,95,mil,85
400278927,2013-04-15,mil,111,den,112
400278946,2013-04-17,okc,89,mil,95
400277729,2013-10-31,utah,113,dal,94
400277754,2013-11-03,dal,126,cha,99
400277766,2013-11-05,dal,114,por,91
400277803,2013-11-10,cha,101,dal,97
400277820,2013-11-12,dal,82,min,90
400277835,2013-11-14,dal,107,wsh,101
400278010,2013-12-08,hou,109,dal,116
400278062,2013-12-15,min,114,dal,106
400278098,2013-12-20,dal,95,mia,110
400278106,2013-12-21,mem,92,dal,82
400278122,2013-12-23,sa,129,dal,91
400278143,2013-12-27,okc,111,dal,105
400278151,2013-12-28,dal,85,den,106
400278169,2013-12-30,dal,86,sa,111
400278178,2013-01-01,wsh,94,dal,103
400278189,2013-01-02,mia,119,dal,109
400278215,2013-01-05,dal,96,no,99
400278228,2013-01-07,utah,100,dal,94
400278267,2013-01-12,dal,104,mem,83
400278280,2013-01-14,dal,113,min,98
400278295,2013-01-16,dal,105,hou,100
400278312,2013-01-18,dal,114,okc,117
400278322,2013-01-20,orl,105,dal,111
400278359,2013-01-25,dal,107,sa,113
400278388,2013-01-29,por,106,dal,104
400278432,2013-02-04,okc,112,dal,91
400278450,2013-02-06,dal,105,por,99
400278488,2013-02-11,dal,101,atl,105
400278526,2013-02-20,dal,111,orl,96
400278538,2013-02-22,no,100,dal,104
400278575,2013-02-27,mem,90,dal,84
400278605,2013-03-03,hou,136,dal,103
400278628,2013-03-06,dal,112,hou,108
400278660,2013-03-10,min,77,dal,100
400278687,2013-03-14,sa,92,dal,91
400278710,2013-03-17,dal,101,okc,107
400278716,2013-03-18,atl,113,dal,127
400278765,2013-03-24,dal,113,utah,108
400278844,2013-04-04,den,95,dal,94
400278873,2013-04-07,por,91,dal,96
400278905,2013-04-12,dal,108,den,105
400278919,2013-04-14,no,89,dal,107
400278928,2013-04-15,dal,97,mem,103
400278944,2013-04-17,dal,99,no,87
400277738,2013-11-02,atl,102,hou,109
400277752,2013-11-03,hou,85,por,95
400277779,2013-11-07,hou,87,den,93
400277793,2013-11-09,mem,93,hou,85
400277819,2013-11-12,hou,110,mia,113
400277832,2013-11-14,hou,100,no,96
400277849,2013-11-16,por,119,hou,117
400277873,2013-11-19,utah,102,hou,91
400277938,2013-11-28,okc,120,hou,98
400277957,2013-12-01,hou,124,utah,116
400277998,2013-12-07,sa,114,hou,92
400278021,2013-12-10,hou,126,sa,134
400278037,2013-12-12,hou,99,wsh,93
400278114,2013-12-22,hou,121,mem,96
400278137,2013-12-26,min,84,hou,87
400278152,2013-12-28,sa,122,hou,116
400278163,2013-12-29,hou,94,okc,124
400278175,2013-12-31,hou,123,atl,104
400278191,2013-01-02,hou,104,no,92
400278241,2013-01-09,no,88,hou,79
400278317,2013-01-19,min,92,hou,79
400278327,2013-01-21,cha,94,hou,100
400278342,2013-01-23,hou,95,den,105
400278358,2013-01-25,no,82,hou,100
400278385,2013-01-28,utah,80,hou,125
400278399,2013-01-30,den,118,hou,110
400278419,2013-02-02,hou,109,cha,95
400278446,2013-02-06,mia,114,hou,108
400278463,2013-02-08,hou,118,por,103
400278524,2013-02-20,hou,122,okc,119
400278543,2013-02-23,wsh,105,hou,103
400278586,2013-03-01,orl,110,hou,118
400278693,2013-03-15,hou,108,min,100
400278734,2013-03-20,hou,100,utah,93
400278762,2013-03-24,hou,96,sa,95
400278799,2013-03-29,mem,103,hou,94
400278824,2013-04-01,hou,111,orl,103
400278856,2013-04-05,por,98,hou,116
400278864,2013-04-06,den,132,hou,114
400278904,2013-04-12,hou,78,mem,82
400277765,2013-11-05,mem,103,utah,94
400277812,2013-11-11,mem,104,mia,86
400277833,2013-11-14,okc,97,mem,107
400277854,2013-11-17,cha,87,mem,94
400277870,2013-11-19,mem,92,den,97
400277959,2013-12-01,sa,99,mem,95
400277995,2013-12-07,no,89,mem,96
400278009,2013-12-08,mem,83,atl,93
400278055,2013-12-14,den,99,mem,94
400278065,2013-12-15,utah,86,mem,99
400278162,2013-12-29,mem,81,den,72
400278204,2013-01-04,mem,84,por,86
400278255,2013-01-11,mem,101,sa,98
400278296,2013-01-16,sa,103,mem,82
400278375,2013-01-27,mem,83,no,91
400278402,2013-01-31,okc,106,mem,89
400278411,2013-02-01,mem,85,wsh,76
