match_id,homeWin,game_year,home_team,home_team_score,visit_team,visit_team_score,RPM_weight_0,ORPM_weight_0,DRPM_weight_0,PER_weight_0,RPM_weight_1,ORPM_weight_1,DRPM_weight_1,PER_weight_1,avg_scoreDiff,avg_homeWin,avg_scoreDiff_home,avg_win_home,avg_scoreDiff_visit,avg_win_visit,home_rpi,away_rpi,avg_GP,avg_GS,avg_MIN,avg_FG_made,avg_FG_attempted,avg_FGpercent,avg_ThreeP_made,avg_ThreeP_attempted,avg_ThreePpercent,avg_FT_made,avg_FT_attempted,avg_FTpercent,avg_OR,avg_DR,avg_REB,avg_AST,avg_BLK,avg_STL,avg_PF,avg_TO,avg_PTS
311225018,1,2011,ny,106,bos,104,0.653621686,-0.28434306,0.888223967,14.74469955,0.850725402,0.653204959,0.182854128,17.06454761,-6,0,1.902439024,0.56097561,2.56097561,0.56097561,0.500040648,0.502857829,-44.50905725,-10.84767946,-1.400850459,4.539276883,11.23329906,-0.515366659,3.402688643,8.106790241,1.543967578,8.692455332,10.21024728,-1.277502198,5.042742432,6.055206703,11.11577234,-9.573666352,1.010921366,-0.914942095,3.92392419,0.045010235,21.76718376
311227014,1,2011,mia,115,bos,107,0.653621686,-0.28434306,0.888223967,14.74469955,2.186291001,1.147897393,1.046425568,17.020164,9,0.5,9.097560976,0.731707317,2.56097561,0.56097561,0.5039221,0.502857829,-11.19861031,-69.16529331,-1.01910828,1.84780188,3.845708432,-0.618491381,1.307380518,4.374549018,0.093550844,9.086766736,10.89176429,-0.198865084,1.889448131,5.081199056,6.865752082,-5.500066812,0.075497751,-1.254866153,0.383011893,-0.17219723,13.99082446
311228003,1,2011,no,97,bos,78,0.750899454,-0.291455188,0.988419531,14.47020024,-1.330850112,-1.44147651,0.116085011,12.98457494,-4,0,3.56097561,0.682926829,2.56097561,0.56097561,0.501227234,0.502857829,40.54031701,-49.79477225,1.25911956,-0.120128534,5.446709096,-0.062526632,-0.068322797,1.895050906,-0.158233442,2.827064045,4.565178368,0.634126723,4.365209205,3.007428389,6.945546592,-9.163096786,0.876972607,-1.67037967,3.969779987,1.384443371,2.413451357
311230002,1,2011,bos,96,det,85,-0.635635492,0.026043165,-0.663021583,14.46633094,1.17335902,0.036796477,1.090353654,15.21937067,7.5,1,8.170731707,0.804878049,-6.731707317,0.219512195,0.502857829,0.497421024,-139.2258395,43.76313766,0.512689054,2.465692557,2.376142869,-0.316069384,1.346663249,3.247030676,-0.645776297,-0.181833718,-1.858668717,0.171798684,-5.411945655,2.754165599,-2.33444416,4.810390498,0.348628557,0.60702384,-1.765701102,1.823122276,5.965649833
320101027,0,2011,wsh,86,bos,94,1.586591206,0.278885503,1.264431868,15.76242926,-1.021410891,-0.8142533,-0.20049505,13.97244224,1.5,1,-2.048780488,0.487804878,2.56097561,0.56097561,0.495652769,0.502857829,-63.12215563,-90.81589523,1.216912748,0.770442506,8.630037046,0.035918892,-0.154443451,1.740745888,-0.102895479,0.806502167,1.99392989,0.038805278,4.972925843,-0.579052019,4.196876745,-6.598635763,2.135304738,-0.451310465,4.166907697,0.727929213,2.46524661
320102002,1,2011,bos,100,wsh,92,-1.221237756,-0.7519813,-0.462065895,14.00195904,1.5754363,0.507678883,1.02438918,16.44864747,23.5,1,8.170731707,0.804878049,-12.75609756,0.073170732,0.502857829,0.495652769,127.8820443,112.119364,-0.029485987,-0.446338622,-10.78553382,0.432259283,-0.16534157,-2.769042208,-0.015185283,-1.34293266,-2.324639979,-1.23225E-05,-4.126277772,1.361636458,-2.663332745,7.044818333,-2.536719039,0.852585103,-3.360258244,-1.437287817,-2.806185749
320104002,1,2011,bos,89,bkn,70,-0.821549938,-0.582345628,-0.229196022,4.770037298,1.005827992,-0.250216128,1.222134446,15.24638048,10,1,8.170731707,0.804878049,-9.243902439,0.12195122,0.502857829,0.495984334,-25.38202934,136.8607376,1.275977995,3.729625102,-2.108292584,-0.76580328,-6.684749389,-18.56382437,-1.187334454,4.849989813,6.13997555,-1.951764976,0.179808476,5.724327628,5.714904238,5.612265689,0.934953138,1.921098207,-4.413712306,2.160757946,5.771189894
320106002,0,2011,bos,74,ind,87,0.00225133,0.106590258,-0.081416291,15.86225952,1.06061345,0.020841889,0.996676078,15.40672057,11.5,1,8.170731707,0.804878049,-5.609756098,0.317073171,0.502857829,0.498771926,-89.38422011,17.39123195,-1.807909605,-4.218394074,-14.88102754,0.261617026,-0.325357126,-2.783980981,-0.196150422,-7.593257341,-8.885324379,-0.27278196,-4.226941498,-1.492320963,-5.432387243,4.947441208,-0.875574396,0.775447433,-2.515791689,-1.644324497,-16.45364248
320111002,0,2011,bos,85,dal,90,0.770631808,0.494901961,0.267015251,16.19694989,1.400705219,0.17213379,1.188515011,15.7309591,-4,0,8.170731707,0.804878049,2.219512195,0.682926829,0.502857829,0.502768638,-48.41083291,165.0178845,-0.970873786,-4.540623403,-9.09964231,-0.60035769,-1.850792029,-5.421563618,-1.068002044,0.034747062,-0.803270312,-0.982871742,-1.642309658,-1.530914665,-2.970873786,5.161982626,-0.173735309,1.127235565,-1.926417987,0.320899336,-10.5815023
320113002,0,2011,bos,79,chi,88,1.622016733,0.679744606,0.956318802,16.5217085,1.281814475,0.035168196,1.206116208,15.81450561,8.5,1,8.170731707,0.804878049,4.414634146,0.634146341,0.502857829,0.503895173,-90.61604481,76.47470543,-2.923264312,-2.114893555,-7.109286127,-0.350853504,0.010812602,-1.120391571,0.21665366,-3.124327229,-5.780237073,0.833387772,-4.952171933,-2.855814268,-7.287822789,1.933010135,-1.151670885,1.226715495,-0.549640626,-0.397105698,-6.717458009
320114011,1,2011,ind,97,bos,83,1.749988018,0.2320393,1.47030913,16.00784807,-0.084083302,-0.059576051,-0.003681666,15.24897731,-2.5,0.5,3.463414634,0.585365854,2.56097561,0.56097561,0.498771926,0.502857829,109.0608984,-84.9167365,2.544258166,1.471810945,8.885652027,0.488017127,-0.895154831,-0.613039005,0.174897395,4.973303841,6.924495429,1.155101264,5.162172606,0.348139326,5.129097249,-5.412654822,0.502915031,-0.783249876,4.084085612,1.153905887,6.881794296
320116002,0,2011,bos,88,okc,97,1.468494926,0.584625351,0.85733103,16.65159793,1.519636037,0.091866996,1.38310492,15.96076163,-5,0,8.170731707,0.804878049,1.317073171,0.609756098,0.502857829,0.502289319,-82.49026331,43.07918008,-1.119617169,0.704324894,-1.108532773,-0.361968878,-0.414779971,-1.621675118,0.132998318,-6.477711864,-7.643063811,-0.4614518,-4.997106647,-3.99811379,-8.680060312,6.543333353,-1.982290581,0.4104021,-5.436849796,-0.622263103,-5.583368748
320118002,1,2011,bos,96,tor,73,-1.410243304,-0.576875895,-0.832386015,13.57808219,1.418726674,0.0532382,1.321844127,15.64657519,14.5,1,8.170731707,0.804878049,-10,0.146341463,0.502857829,0.496190062,3.811109164,131.2487057,-3.146853147,1.661117925,1.493699922,-0.886761871,0.688946589,-0.768434299,-0.204435542,3.36691782,2.816238431,-0.864222566,-3.668620673,1.171288848,-2.66578524,3.470060691,0.100912755,0.8787454,-5.58468866,0.697867053,7.679006643
320120002,0,2011,bos,71,phx,79,-0.036167181,0.36604132,-0.389764901,14.57391356,1.051456311,-0.365861978,1.384675938,15.36283128,12,1,8.170731707,0.804878049,-2.609756098,0.414634146,0.502857829,0.500073616,-109.0439681,32.21430098,-1.419964895,1.279178603,0.040167026,0.14493093,-1.738477312,-4.390365484,-1.171014621,2.805583236,3.526399831,-0.348582941,-1.703612103,2.956051107,1.378357157,-9.713620243,1.1628844,0.09935144,-0.961127212,-1.531994593,3.987139252
320122027,0,2011,wsh,94,bos,100,0.591588018,-0.614829709,1.169618383,14.73974422,-1.221237756,-0.7519813,-0.462065895,14.00195904,1.5,1,-2.048780488,0.487804878,2.56097561,0.56097561,0.495652769,0.502857829,-47.20718308,-46.92362146,-0.693851977,0.955126819,9.94495271,-0.772623841,-1.47286955,-1.163428077,-0.44350494,-0.144354229,0.957506017,-1.08289512,5.427825819,-2.804249621,2.407117688,5.058952938,0.359258977,0.89156823,1.122253376,3.252801375,0.4628755
320123002,1,2011,bos,87,orl,56,0.633217927,0.239469129,0.383285247,15.1638392,0.814836661,-0.899024501,1.687568058,15.04001059,7,1,8.170731707,0.804878049,1.902439024,0.56097561,0.502857829,0.502875064,-15.56565351,101.3482651,-2.794686448,-1.162075625,-7.471329259,0.560960456,-6.580484531,-16.89881608,-0.9322308,0.715393009,-2.508332522,0.59159135,-2.964236497,3.290857023,0.482768867,-3.085835481,1.961137096,-0.027110795,0.958037695,-0.609162957,-8.065922469
320126019,0,2011,orl,83,bos,91,0.304810328,-0.722247767,1.006561146,14.8520102,0.752066281,0.335795568,0.405410262,15.33695348,8,1,9.024390244,0.707317073,2.56097561,0.56097561,0.502875064,0.502857829,-97.42200492,-79.82475835,2.496099844,1.109143252,5.952863599,-0.877225727,4.577589784,10.35073419,0.317309359,1.503527028,5.147472538,-1.217213568,3.57040063,0.08569085,3.656091481,1.413307171,-0.065207392,-0.56046448,-0.325625231,1.530186403,8.596310533
320127002,1,2011,bos,94,ind,87,-0.159102456,-0.137044877,0.001651143,15.62269263,0.397947743,-0.804474922,1.179217139,15.32139186,11.5,1,8.170731707,0.804878049,-5.609756098,0.317073171,0.502857829,0.498771926,-48.33607873,-36.31664597,-2.81855549,-2.615994189,-11.70887854,0.773422605,0.360075834,0.539487272,0.172199182,-6.127792614,-7.721254965,0.41673393,-2.96383878,3.552966996,0.893954634,-4.891721189,-0.515084453,0.356555623,-0.926292845,-3.950750854,-10.96038619
320129002,0,2011,bos,87,cle,88,-0.45168242,-0.064272212,-0.358884688,13.77793951,0.576511724,-0.358181818,0.897803373,15.51359797,17,1,8.170731707,0.804878049,-12.34146341,0.170731707,0.502857829,0.494481476,87.23089608,84.22936488,1.726191255,4.43470181,2.277486226,0.73157726,0.974205285,0.769653584,0.559911531,-0.344780202,-2.716690005,1.059584353,-5.677651124,0.354137493,-5.053395454,-2.981638769,0.907068354,0.302508801,2.033542291,-0.895028203,10.02028504
320131005,0,2011,cle,90,bos,93,0.7614112,-0.456969146,1.181288775,15.31107481,-0.501221719,0.100226244,-0.567307692,14.4231448,-5.5,0.5,-5.682926829,0.292682927,2.56097561,0.56097561,0.494481476,0.502857829,-85.39046677,-148.3557449,-3.66722066,-2.935988553,-0.371146115,-0.564007793,-1.780521742,-2.478257478,-0.630547071,1.657833381,4.632453362,-1.078933133,6.78688625,0.369645098,6.877658256,2.453609204,-1.48632248,0.361587009,-2.951235722,1.046998609,-6.434937347
320201002,1,2011,bos,100,tor,64,-1.300861512,-0.328429894,-0.965884127,13.56799483,0.504986777,-0.581919154,1.053026067,14.99839693,14.5,1,8.170731707,0.804878049,-10,0.146341463,0.502857829,0.496190062,-19.81354305,102.5770928,-3.194321207,2.737197798,1.823826136,-0.038407701,1.453926657,1.173876579,-0.069061516,2.470566785,2.108251996,0.147212991,-2.628678392,5.103329241,2.299327831,-9.954321693,0.45187247,-0.700125196,-2.476109443,-1.826451605,9.787166802
320203002,1,2011,bos,91,ny,89,0.704302708,0.6156163,0.074614022,17.38352316,1.157063054,-0.042867118,1.153034006,15.58988781,7,1,8.170731707,0.804878049,-0.341463415,0.463414634,0.502857829,0.500040648,-19.60287757,75.78241847,1.155512759,-2.243568557,-6.073384669,-0.228054016,-2.384680447,-4.758934854,-1.546067903,-5.33673928,-6.355800636,-0.696511861,-5.121203719,-2.768666226,-7.905629121,7.174172728,-0.887750904,0.026089124,-2.064596206,0.414639298,-12.45541857
320205002,1,2011,bos,98,mem,80,0.006480118,-0.134118802,0.125036819,14.81894944,1.434174833,0.197420619,1.196377891,15.55181367,-3,0,8.170731707,0.804878049,-2.487804878,0.390243902,0.502857829,0.501813569,-126.2005343,43.46440964,-1.001954147,-1.582832548,-5.361889086,-0.274006303,1.562325957,3.518527209,-0.782697254,0.530940071,0.65302335,-0.641216654,-2.17943621,2.860616278,1.138062658,6.008112322,-1.253664579,-0.382506355,0.141846107,1.110224696,-0.389625223
320207002,1,2011,bos,94,cha,84,-1.140797546,-0.945513804,-0.204601227,13.34229294,1.157063054,-0.042867118,1.153034006,15.58988781,1.5,0.5,8.170731707,0.804878049,-7.365853659,0.317073171,0.502857829,0.497172535,-105.5429643,228.9997574,2.230441035,2.921799644,3.492085284,-1.644731906,0.332187302,0.581505305,-1.101939416,1.885329814,0.242856044,-2.076469593,-3.57722692,0.614951269,-2.344981034,8.193338028,-1.049393748,1.561663777,-3.234459048,1.720940416,7.813857707
320209002,0,2011,bos,87,lal,88,1.541596739,0.791512827,0.758619036,15.66861664,1.372401583,0.070589461,1.260404082,16.10942512,-6,0,8.170731707,0.804878049,3.56097561,0.658536585,0.502857829,0.503702773,-56.36918,-33.97100881,0.126711626,2.21925012,-1.541342919,0.476570938,-0.520510558,-3.167554259,-0.785512322,-1.727249678,-2.486526547,-0.109790896,-3.815532931,-1.190569204,-5.018773297,2.661984325,-0.29441541,0.58164419,-0.24694583,1.140924723,2.07769243
320210028,1,2011,tor,86,bos,74,1.407106711,0.28349835,1.079867987,16.33842684,-1.264418553,-0.497400851,-0.775532153,13.7187542,-6.5,0.5,-2.56097561,0.390243902,2.56097561,0.56097561,0.496190062,0.502857829,-77.51138509,-144.3682963,1.060539107,-2.90114417,-2.321485047,0.139613838,-0.641538512,1.04774252,0.041951334,-3.395609573,-3.520639245,0.422827739,2.537712318,-3.219787965,-0.48372854,-3.203660759,1.133856542,-1.350697348,5.092033905,-0.377937573,-10.04466389
320212002,1,2011,bos,95,chi,91,1.319989904,-0.051438667,1.38753155,15.20227158,1.870595442,0.738617986,1.096054889,16.285457,8.5,1,8.170731707,0.804878049,4.414634146,0.634146341,0.502857829,0.503895173,-130.6560289,161.8495749,-2.351788339,1.757252448,2.687876819,-0.650444584,2.697492915,6.937953676,0.462794787,-0.495050852,-4.02617616,-0.064928828,-7.714364364,-6.470445222,-13.70020585,11.00378139,-2.882632436,1.78889059,-2.832533765,1.279415595,6.197989177
320215002,0,2011,bos,88,det,98,-0.532749469,0.146178344,-0.691082803,14.6227707,1.119449541,0.464770642,0.616251638,14.90887287,7.5,1,8.170731707,0.804878049,-6.731707317,0.219512195,0.502857829,0.497421024,-93.49184756,23.72587291,1.246032215,2.61942785,5.253445319,-0.188801483,4.411979259,11.5991404,-0.39314288,-1.204629246,-2.317383332,0.201317009,-5.49555411,0.330040811,-4.788943436,6.985272372,0.138009897,0.401411644,0.938861616,2.301216459,8.195422015
320216004,1,2011,chi,89,bos,80,1.694640847,0.427448773,1.234181491,15.71108984,1.319989904,-0.051438667,1.38753155,15.20227158,13.5,1,10.2195122,0.87804878,2.56097561,0.56097561,0.503895173,0.502857829,146.623987,-141.9762064,-0.119942727,-1.298380024,-1.863310269,0.461953417,-2.185356492,-5.542553431,-0.296612368,0.364625891,3.556301866,-0.179494291,7.071823204,5.74525664,12.22636191,-9.42929751,1.685195319,-1.246204937,1.146652473,-1.478294115,-4.887666139
320219008,1,2011,det,96,bos,81,0.410559844,-0.012508431,0.384471258,14.08984361,-0.532749469,0.146178344,-0.691082803,14.6227707,-5.5,0.5,-0.463414634,0.512195122,2.56097561,0.56097561,0.497421024,0.502857829,119.9855055,27.19027261,-1.820590905,-1.101797898,-2.130464701,-0.075237182,-4.083701795,-10.53175602,0.066799654,2.368085854,3.72683084,-0.679660186,6.01124418,0.421876373,6.078006501,-4.674460484,-0.252774443,-0.524655208,-0.869447454,-1.478653627,-3.669731487
320220006,1,2011,dal,89,bos,73,-0.169876699,-0.45696157,0.260822608,13.48515735,1.43974016,0.730454719,0.70450898,15.35842568,2,1,6.243902439,0.707317073,2.56097561,0.56097561,0.502768638,0.502857829,102.4173062,-25.42896852,3.789473684,3.598428908,7.448522569,-0.100182488,-1.448208351,-2.782621306,-0.207404435,0.984325337,1.82154813,0.236891172,4.993123452,9.088162427,13.86312164,5.151779564,0.194283643,0.343126473,-1.829476101,0.996652366,6.365581002
320222025,1,2011,okc,119,bos,104,1.339655684,0.214217869,1.104007124,15.40752449,1.505700026,0.983136328,0.476674547,17.88787759,-9,0,6.268292683,0.731707317,2.56097561,0.56097561,0.502289319,0.502857829,-30.32960323,-42.72286961,1.738639675,2.357192752,5.922181256,0.241231999,-1.453825479,-3.945579616,-0.314711545,9.367411609,11.92659447,0.287786685,7.638394034,5.425828865,12.68785071,-0.203248384,3.72057048,-0.778131925,5.481859101,3.679047412,12.59570059
320228005,0,2011,cle,83,bos,86,1.533717141,0.428046926,1.062480991,16.24174451,-1.233181226,-0.233132334,-0.983914602,12.79825619,-5.5,0.5,-5.682926829,0.292682927,2.56097561,0.56097561,0.494481476,0.502857829,-79.84025941,-174.3997638,-1.286374963,-5.177010184,0.329102261,-0.142837508,1.405849519,4.142819691,0.384801228,2.078562029,3.550282906,0.93346942,2.880675614,-4.231343872,-1.584017796,-6.786073349,-0.526665428,-1.259802437,1.333615009,-1.128365153,-7.219633126
320229002,1,2011,bos,102,mil,96,-0.882414105,-0.535714286,-0.3289783,14.31708861,1.533717141,0.428046926,1.062480991,16.24174451,17,1,8.170731707,0.804878049,-3.731707317,0.317073171,0.502857829,0.49914972,24.50599561,124.0837696,1.103417216,3.698136576,-0.416033328,0.096295671,-1.241344368,-4.431683837,-0.281461465,1.043742611,2.207397399,-0.700382818,-1.501435568,0.258965265,-1.02741654,6.279907673,-0.310758318,0.097393458,-2.19895288,1.784608456,7.198671396
320302002,1,2011,bos,107,bkn,94,-0.431492971,-0.370753161,-0.053153224,1.659907327,1.075748286,-0.087139976,1.126179911,15.54823585,10,1,8.170731707,0.804878049,-9.243902439,0.12195122,0.502857829,0.495984334,8.331612732,35.15696504,-0.055470125,-1.973257237,-7.691857294,0.119301446,-2.597111239,-7.242179483,0.290371311,-2.972459083,-3.563031011,0.139226315,-2.66441499,3.63366297,0.745888277,0.764008518,-0.382004259,2.930671589,-2.483212583,-0.559878459,-9.292725093
320304002,1,2011,bos,115,ny,111,1.254291089,1.145802963,0.095415001,17.94058312,1.533717141,0.428046926,1.062480991,16.24174451,7,1,8.170731707,0.804878049,-0.341463415,0.463414634,0.502857829,0.500040648,121.225248,95.12846103,1.067140952,-2.167063051,-6.400273722,-0.107792927,-0.944761115,-1.422309029,-1.182434729,-5.908930603,-7.57908569,-0.379060437,-4.704445524,-2.901949995,-7.713109615,5.587104835,-2.400178636,-0.123455395,-3.677193759,-0.627471397,-11.50796011
320306002,1,2011,bos,97,hou,92,0.489944134,0.874916201,-0.393407821,16.76539106,1.533717141,0.428046926,1.062480991,16.24174451,-6,0,8.170731707,0.804878049,-0.341463415,0.43902439,0.502857829,0.501578942,-43.86929289,51.37162321,0.28399439,-3.36768562,-10.77314424,0.082360115,-1.010009496,-2.442525982,0.108236708,-5.855511321,-7.133486075,-0.074145186,-4.259741617,-0.382259933,-4.242667108,2.959813923,-1.231803887,1.322054865,-2.565009452,-1.695254854,-13.46778058
320307020,1,2011,phi,103,bos,71,0.881460495,0.0270389,0.811663589,15.38492286,0.096488828,0.08130415,0.02380301,14.27710898,1,0.5,5.097560976,0.634146341,2.56097561,0.56097561,0.500370505,0.502857829,20.33112114,-18.92282188,-0.36177244,-2.109263988,3.825273983,-0.51823412,0.561237267,3.274040582,0.704009576,1.665296523,1.810577148,-0.571879747,0.796389353,-0.501744892,-0.030705742,-0.502398206,0.090933095,-0.920559781,-0.105755149,-1.642879698,-1.991994186
320309002,1,2011,bos,104,por,86,0.725398691,0.133019976,0.604129595,14.82579318,1.291630742,0.288598186,0.953114315,15.70256677,4,1,8.170731707,0.804878049,-2.56097561,0.43902439,0.502857829,0.501369331,79.78975838,72.09858903,-2.3310285,1.999132498,-1.133671829,0.237938407,-0.204934555,-2.378383895,-0.134677111,-1.737657235,-3.343862424,0.609139387,-6.628938841,-3.907024214,-10.45737759,7.47317123,-1.836654505,1.629270533,-4.538769678,-0.060827189,1.923812926
320311013,1,2011,lal,97,bos,94,1.250188735,0.208134113,0.992346977,15.4942479,1.518353196,0.763466956,0.762600217,15.70049837,-13,0,8.658536585,0.731707317,2.56097561,0.56097561,0.503702773,0.502857829,56.06104814,37.98002469,0.029177421,-1.427673662,-1.334530356,-0.127875659,-1.625406801,-2.768039502,0.221306251,1.685332735,3.413758276,-0.316745595,6.79025923,5.247671417,12.14027606,-5.235551565,2.050050499,-1.052182696,2.910559982,-0.984625743,-2.695993716
320312012,0,2011,lac,85,bos,94,1.250188735,0.208134113,0.992346977,15.4942479,0.595826346,0.281758897,0.305403391,15.26754239,-7,0,1.170731707,0.56097561,2.56097561,0.56097561,0.498425373,0.502857829,-102.5497076,-51.88304094,1.052631579,-2.159064327,-2.395321637,-0.496163743,-2.058479532,-4.231578947,-0.427438596,2.729824561,6.535672515,-1.501052632,6.250292398,5.429239766,11.67953216,2.201169591,0.154385965,-0.154385965,4.313450292,2.009356725,-3.752046784
320314009,0,2011,gs,103,bos,105,1.701081589,0.479731954,1.17460616,16.09704914,-1.053790376,-0.908965063,-0.136453527,13.31994067,-22,0,2.731707317,0.634146341,2.56097561,0.56097561,0.498967873,0.502857829,-53.04483691,-42.58465077,-3.682373776,-4.634133934,-4.406715504,-0.033892095,0.214299594,0.369829837,0.010758204,-4.889761652,-5.184366721,-0.127888932,6.74907225,5.152745018,11.58074703,-10.96613337,1.622716566,-1.7601231,5.715489989,-2.753969696,-14.0570979
320316023,1,2011,sac,120,bos,95,0.980425735,0.043303541,0.891301085,15.19758363,-0.121755221,-0.643351837,0.544567803,11.60785091,-5,0,-3.43902439,0.268292683,2.56097561,0.56097561,0.497345393,0.502857829,5.605496902,23.97232259,-1.61034795,0.410374384,6.898919231,-0.736516283,-0.92734323,-1.08366272,-0.709484728,1.215977024,3.673793802,-1.345433567,6.549700918,3.476322563,9.90785509,-7.812830987,0.341788136,-1.304424706,5.834975057,0.648282933,1.130815766
320317007,1,2011,den,98,bos,91,1.379568501,0.28360302,1.053074434,15.73466019,0.021538462,0.670600962,-0.636274038,15.02370192,14,1,10.56097561,0.804878049,2.56097561,0.56097561,0.502848234,0.502857829,10.13229609,-95.6032529,-0.046111499,-4.326670169,-2.84028012,-0.009424626,2.122822839,6.95088498,0.200252829,3.575146843,3.986009709,0.485151313,2.462448144,-5.455743156,-3.101892297,-3.158825882,-0.598790749,-0.48605284,3.986480234,-0.703717936,-2.733564936
320319001,0,2011,atl,76,bos,79,1.701081589,0.479731954,1.17460616,16.09704914,0.075174825,-0.468473193,0.563694639,14.22074592,-9,0.5,-0.853658537,0.585365854,2.56097561,0.56097561,0.499092903,0.502857829,61.25135778,-66.81657593,-0.248808744,-2.88794464,-2.140081717,0.634198468,-1.711751914,-3.044870469,1.918845684,0.400314331,1.622285253,1.498326255,1.581339562,0.499446003,2.080785565,-0.841509048,1.462551345,-1.175409076,3.469477937,0.546987412,-7.338943684
320322015,0,2011,mil,91,bos,100,1.250188735,0.208134113,0.992346977,15.4942479,-0.786102027,-0.567756704,-0.218705036,14.36863963,-6,0,2.048780488,0.536585366,2.56097561,0.56097561,0.49914972,0.502857829,37.30672864,-63.01547531,2.348166204,-0.745944107,4.03432912,-0.043043818,-0.159446743,0.774241823,-0.516071425,0.383923814,0.61683578,0.089996259,3.960863897,-0.194818888,3.531364435,-5.930548155,0.989331671,0.335355139,3.565104019,-0.735876651,-1.449985828
320323020,1,2011,phi,99,bos,86,0.689352092,-0.368315439,1.016467975,14.6670406,0.207272727,-0.055435203,0.278220503,15.31299807,1,0.5,5.097560976,0.634146341,2.56097561,0.56097561,0.500370505,0.502857829,85.15376713,72.8264833,3.131796433,2.768863428,8.139116915,-0.593579817,0.489981768,0.494868259,0.836420645,0.577494378,0.870239605,-0.756562058,2.568517302,0.874237643,3.257068291,-2.412149593,-0.020878643,-0.378480931,-0.906666173,-1.780015363,6.326673022
320325002,1,2011,bos,88,wsh,76,-3.129394053,-1.505005645,-1.61223184,11.91987204,1.001235571,-0.14030239,1.096309543,15.16743077,23.5,1,8.170731707,0.804878049,-12.75609756,0.073170732,0.502857829,0.495652769,120.9093983,185.1615729,2.862797492,0.27519223,-11.34341928,0.148384271,-2.366298376,-8.491487557,-0.602613328,0.87192252,1.517437896,-0.806177966,-2.184463059,6.134946198,3.950483139,3.615196554,0.435296009,0.627553594,-2.168275281,-0.465454062,-1.100547169
320326030,0,2011,cha,95,bos,102,1.001235571,-0.14030239,1.096309543,15.16743077,-1.319200524,-0.142824377,-1.184338139,14.79295544,-13,0.5,-0.634146341,0.512195122,2.56097561,0.56097561,0.497172535,0.502857829,11.98856053,-146.1992374,-1.856053384,3.059628217,10.81015253,0.600416111,1.024976168,2.78250715,0.425631077,6.690800763,8.521830315,1.223452336,2.614346997,-0.792612011,1.371734986,-8.282745472,0.417397521,-3.14399428,2.760486177,-1.170543375,13.53503337
320328002,1,2011,bos,94,utah,82,0.18167735,0.049038462,0.132638889,11.5372062,1.330082467,0.040462531,1.239745428,15.52362256,24,1,8.170731707,0.804878049,-4.463414634,0.43902439,0.502857829,0.499259263,66.01533926,109.7906503,1.25588421,-4.86590854,-12.36970133,0.089219201,-1.001542936,-2.376686702,-0.359976629,-2.369962282,-3.873463348,-0.202152528,-4.895179542,0.283348574,-4.108949878,6.441004894,-2.384334081,1.643329434,-3.499994369,0.895204813,-12.47472094
320330016,0,2011,min,79,bos,100,1.001235571,-0.14030239,1.096309543,15.16743077,-0.274812247,0.43824379,-0.674812247,15.05759676,-3,0,-3.292682927,0.292682927,2.56097561,0.56097561,0.496795101,0.502857829,18.78198294,-54.26538943,0.658142737,-0.568901947,5.320537192,-0.618968036,5.855140648,13.49555009,1.833383109,2.054803164,1.568347023,0.228385237,4.970369016,5.078506333,9.911810815,-4.83563419,-1.177214801,-2.306929428,-0.169421601,-1.053610806,6.772139918
320401002,1,2011,bos,91,mia,72,2.047108388,0.919532746,1.134890846,16.29366143,1.330082467,0.040462531,1.239745428,15.52362256,5.5,1,8.170731707,0.804878049,5.829268293,0.682926829,0.502857829,0.5039221,35.31629656,113.93795,-1.888802732,-0.536247395,-0.618031594,-0.097987155,-1.002983014,-2.615512392,0.136721992,-3.931106639,-5.35557071,0.150585037,-3.612694768,-3.855266895,-7.467961663,8.711551299,-1.063194593,1.633095275,-1.544935168,1.02024111,-5.821826937
320404002,0,2011,bos,86,sa,87,1.205116279,1.063813953,0.122372093,17.43474419,1.616737082,0.492378941,1.069792005,16.07524645,2,1,8.170731707,0.804878049,1.512195122,0.609756098,0.502857829,0.503657277,-95.09501879,17.76136785,-0.032290509,-5.512572124,-13.7189667,-0.569110158,-2.939971415,-8.332168758,-0.214288815,-2.404531258,-4.402625589,0.410822085,-4.041395373,-3.627494574,-7.557778836,4.013339686,-1.128579747,0.464401038,-1.760467948,-1.168069451,-16.03308454
320405004,1,2011,chi,93,bos,86,1.341450233,0.310283741,0.973142171,15.66611119,0.810519308,-0.009010209,0.845761207,15.27443409,13.5,1,10.2195122,0.87804878,2.56097561,0.56097561,0.503895173,0.502857829,93.59023818,-152.8569792,-0.002338049,1.034446479,5.573114305,0.315425747,-0.836039625,-1.346435761,-0.157504553,0.038811616,3.124194834,-0.296967316,6.060504037,5.047661133,10.68394953,-7.577664149,1.705045744,-1.254410145,1.524735391,-1.136198379,0.953503216
320407011,0,2011,ind,72,bos,86,1.859009829,0.563542046,1.23434656,16.64890183,-0.261747108,0.009134424,-0.238930993,15.97929797,-2.5,0.5,3.463414634,0.585365854,2.56097561,0.56097561,0.498771926,0.502857829,105.2710102,-100.5017351,1.277275146,4.474182242,14.85073089,0.210060558,-0.035561949,1.873472744,0.054090335,6.242599487,8.633096091,0.551714083,3.82469267,-0.977698846,2.559797973,-8.889417242,1.78461882,-1.409842754,4.711907245,0.916153238,14.99567894
