"","scores.match_id","scores.home_rank","scores.away_rank","scores.home_rpi","scores.away_rpi"
"3522","290325019",0,0,0,0
"3523","290327001",0,0,0,0
"3524","290329002",0,0,0,0
"3525","290401002",0,0,0,0
"3526","290403002",0,0,0,0
"3527","290408002",0,0,0,0
"3528","290410002",0,0,0,0
"3529","290412005",0,0,0,0
"3530","290414020",0,0,0,0
"3531","290415002",0,0,0,0
"3532","281029027",0,0,0,0
"3533","281101017",0,0,0,0
"3534","281104017",0,0,0,0
"3535","281107017",0,0,0,0
"3536","281108011",0,0,0,0
"3537","281110014",0,0,0,0
"3538","281112017",0,0,0,0
"3539","281114017",0,0,0,0
"3540","281115001",0,0,0,0
"3541","281118017",0,0,0,0
"3542","281121028",0,0,0,0
"3543","281122017",0,0,0,0
"3544","281125013",0,0,0,0
"3545","281126023",0,0,0,0
"3546","281129026",0,0,0,0
"3547","281130021",0,0,0,0
"3548","281202017",0,0,0,0
"3549","281205017",0,0,0,0
"3550","281206020",0,0,0,0
"3551","281210017",0,0,0,0
"3552","281212017",0,0,0,0
"3553","281213004",0,0,0,0
"3554","281215028",0,0,0,0
"3555","281217017",0,0,0,0
"3556","281219017",0,0,0,0
"3557","281220017",0,0,0,0
"3558","281222017",0,0,0,0
"3559","281223011",0,0,0,0
"3560","281226017",0,0,0,0
"3561","281227030",0,0,0,0
"3562","281229017",0,0,0,0
"3563","281231008",0,0,0,0
"3564","290102017",0,0,0,0
"3565","290103014",0,0,0,0
"3566","290105017",0,0,0,0
"3567","290107017",0,0,0,0
"3568","290109015",0,0,0,0
"3569","290112017",0,0,0,0
"3570","290115017",0,0,0,0
"3571","290121003",0,0,0,0
"3572","290123024",0,0,0,0
"3573","290124029",0,0,0,0
"3574","290126025",0,0,0,0
"3575","290128017",0,0,0,0
"3576","290130001",0,0,0,0
"3577","290131020",0,0,0,0
"3578","290203017",0,0,0,0
"3579","290204027",0,0,0,0
"3580","290207017",0,0,0,0
"3581","290208019",0,0,0,0
"3582","290210017",0,0,0,0
"3583","290217010",0,0,0,0
"3584","290218006",0,0,0,0
"3585","290220017",0,0,0,0
"3586","290223017",0,0,0,0
"3587","290225017",0,0,0,0
"3588","290301017",0,0,0,0
"3589","290303015",0,0,0,0
"3590","290306019",0,0,0,0
"3591","290308017",0,0,0,0
"3592","290311009",0,0,0,0
"3593","290313022",0,0,0,0
"3594","290315012",0,0,0,0
"3595","290316007",0,0,0,0
"3596","290318018",0,0,0,0
"3597","290320017",0,0,0,0
"3598","290322017",0,0,0,0
"3599","290325005",0,0,0,0
"3600","290327017",0,0,0,0
"3601","290329016",0,0,0,0
"3602","290330017",0,0,0,0
"3603","290401017",0,0,0,0
"3604","290404004",0,0,0,0
"3605","290405017",0,0,0,0
"3606","290410008",0,0,0,0
"3607","290411017",0,0,0,0
"3608","290413017",0,0,0,0
"3609","290415018",0,0,0,0
"3610","281029018",0,0,0,0
"3611","281031020",0,0,0,0
"3612","281102018",0,0,0,0
"3613","281105018",0,0,0,0
"3614","281107027",0,0,0,0
"3615","281109018",0,0,0,0
"3616","281111024",0,0,0,0
"3617","281112029",0,0,0,0
"3618","281114018",0,0,0,0
"3619","281116018",0,0,0,0
"3620","281121015",0,0,0,0
"3621","281122018",0,0,0,0
"3622","281125018",0,0,0,0
"3623","281126008",0,0,0,0
"3624","281129018",0,0,0,0
"3625","281202018",0,0,0,0
"3626","281203005",0,0,0,0
"3627","281205001",0,0,0,0
"3628","281207018",0,0,0,0
"3629","281209004",0,0,0,0
"3630","281213023",0,0,0,0
"3631","281215021",0,0,0,0
"3632","281216013",0,0,0,0
"3633","281219018",0,0,0,0
"3634","281226018",0,0,0,0
"3635","281228018",0,0,0,0
"3636","281230030",0,0,0,0
"3637","290102018",0,0,0,0
"3638","290106025",0,0,0,0
"3639","290108006",0,0,0,0
"3640","290110010",0,0,0,0
"3641","290112003",0,0,0,0
"3642","290114018",0,0,0,0
"3643","290116027",0,0,0,0
"3644","290117018",0,0,0,0
"3645","290119018",0,0,0,0
"3646","290121018",0,0,0,0
"3647","290123018",0,0,0,0
"3648","290124020",0,0,0,0
"3649","290126018",0,0,0,0
"3650","290128018",0,0,0,0
"3651","290131011",0,0,0,0
"3652","290202018",0,0,0,0
"3653","290204018",0,0,0,0
"3654","290208022",0,0,0,0
"3655","290210009",0,0,0,0
"3656","290211012",0,0,0,0
"3657","290217018",0,0,0,0
"3658","290220018",0,0,0,0
"3659","290222028",0,0,0,0
"3660","290223018",0,0,0,0
"3661","290225018",0,0,0,0
"3662","290227018",0,0,0,0
"3663","290228014",0,0,0,0
"3664","290304018",0,0,0,0
"3665","290307018",0,0,0,0
"3666","290310015",0,0,0,0
"3667","290311008",0,0,0,0
"3668","290313016",0,0,0,0
"3669","290315005",0,0,0,0
"3670","290320018",0,0,0,0
"3671","290321019",0,0,0,0
"3672","290323018",0,0,0,0
"3673","290325018",0,0,0,0
"3674","290327018",0,0,0,0
"3675","290328030",0,0,0,0
"3676","290330026",0,0,0,0
"3677","290331007",0,0,0,0
"3678","290404018",0,0,0,0
"3679","290405028",0,0,0,0
"3680","290407004",0,0,0,0
"3681","290408018",0,0,0,0
"3682","290410019",0,0,0,0
"3683","290412014",0,0,0,0
"3684","281029020",0,0,0,0
"3685","281101001",0,0,0,0
"3686","281103020",0,0,0,0
"3687","281105014",0,0,0,0
"3688","281106019",0,0,0,0
"3689","281111020",0,0,0,0
"3690","281112028",0,0,0,0
"3691","281114011",0,0,0,0
"3692","281115020",0,0,0,0
"3693","281119016",0,0,0,0
"3694","281121020",0,0,0,0
"3695","281123020",0,0,0,0
"3696","281124030",0,0,0,0
"3697","281126020",0,0,0,0
"3698","281130020",0,0,0,0
"3699","281202004",0,0,0,0
"3700","281203020",0,0,0,0
"3701","281205008",0,0,0,0
"3702","281210020",0,0,0,0
"3703","281212005",0,0,0,0
"3704","281213020",0,0,0,0
"3705","281217020",0,0,0,0
"3706","281219027",0,0,0,0
"3707","281220020",0,0,0,0
"3708","281226007",0,0,0,0
"3709","281229026",0,0,0,0
"3710","281231012",0,0,0,0
"3711","290102006",0,0,0,0
"3712","290103024",0,0,0,0
"3713","290106020",0,0,0,0
"3714","290107015",0,0,0,0
"3715","290109020",0,0,0,0
"3716","290111001",0,0,0,0
"3717","290114020",0,0,0,0
"3718","290116020",0,0,0,0
"3719","290119020",0,0,0,0
"3720","290126003",0,0,0,0
"3721","290128010",0,0,0,0
"3722","290130020",0,0,0,0
"3723","290205020",0,0,0,0
"3724","290207020",0,0,0,0
"3725","290209020",0,0,0,0
"3726","290211020",0,0,0,0
"3727","290217011",0,0,0,0
"3728","290218020",0,0,0,0
"3729","290221014",0,0,0,0
"3730","290225027",0,0,0,0
"3731","290228020",0,0,0,0
"3732","290302020",0,0,0,0
"3733","290307029",0,0,0,0
"3734","290308025",0,0,0,0
"3735","290311020",0,0,0,0
"3736","290313020",0,0,0,0
"3737","290315020",0,0,0,0
"3738","290317013",0,0,0,0
"3739","290318021",0,0,0,0
"3740","290320009",0,0,0,0
"3741","290322023",0,0,0,0
"3742","290323022",0,0,0,0
"3743","290325020",0,0,0,0
"3744","290327020",0,0,0,0
"3745","290329008",0,0,0,0
"3746","290331020",0,0,0,0
"3747","290402020",0,0,0,0
"3748","290404020",0,0,0,0
"3749","290407030",0,0,0,0
"3750","290409004",0,0,0,0
"3751","290410020",0,0,0,0
"3752","290412028",0,0,0,0
"3753","290415005",0,0,0,0
"3754","281031028",0,0,0,0
"3755","281101015",0,0,0,0
"3756","281105028",0,0,0,0
"3757","281107001",0,0,0,0
"3758","281109030",0,0,0,0
"3759","281116028",0,0,0,0
"3760","281118019",0,0,0,0
"3761","281119014",0,0,0,0
"3762","281126028",0,0,0,0
"3763","281128028",0,0,0,0
"3764","281130013",0,0,0,0
"3765","281202007",0,0,0,0
"3766","281205026",0,0,0,0
"3767","281207028",0,0,0,0
"3768","281209005",0,0,0,0
"3769","281210028",0,0,0,0
"3770","281214028",0,0,0,0
"3771","281217028",0,0,0,0
"3772","281219025",0,0,0,0
"3773","281220024",0,0,0,0
"3774","281222012",0,0,0,0
"3775","281226023",0,0,0,0
"3776","281227022",0,0,0,0
"3777","281229009",0,0,0,0
"3778","281231028",0,0,0,0
"3779","290102028",0,0,0,0
"3780","290104028",0,0,0,0
"3781","290105015",0,0,0,0
"3782","290107027",0,0,0,0
"3783","290109028",0,0,0,0
"3784","290114028",0,0,0,0
"3785","290116011",0,0,0,0
"3786","290118028",0,0,0,0
"3787","290119001",0,0,0,0
"3788","290121008",0,0,0,0
"3789","290123004",0,0,0,0
"3790","290125028",0,0,0,0
"3791","290130028",0,0,0,0
"3792","290201028",0,0,0,0
"3793","290203005",0,0,0,0
"3794","290204028",0,0,0,0
"3795","290206003",0,0,0,0
"3796","290207029",0,0,0,0
"3797","290210016",0,0,0,0
"3798","290211028",0,0,0,0
"3799","290218028",0,0,0,0
"3800","290224028",0,0,0,0
"3801","290227021",0,0,0,0
"3802","290301006",0,0,0,0
"3803","290303010",0,0,0,0
"3804","290306028",0,0,0,0
"3805","290308028",0,0,0,0
"3806","290313028",0,0,0,0
"3807","290315028",0,0,0,0
"3808","290316030",0,0,0,0
"3809","290320028",0,0,0,0
"3810","290322028",0,0,0,0
"3811","290325028",0,0,0,0
"3812","290327028",0,0,0,0
"3813","290329028",0,0,0,0
"3814","290401019",0,0,0,0
"3815","290407028",0,0,0,0
"3816","290408011",0,0,0,0
"3817","290410028",0,0,0,0
"3818","290413027",0,0,0,0
"3819","290415004",0,0,0,0
"3820","281029009",0,0,0,0
"3821","281103029",0,0,0,0
"3822","281105009",0,0,0,0
"3823","281107009",0,0,0,0
"3824","281109023",0,0,0,0
"3825","281111009",0,0,0,0
"3826","281113009",0,0,0,0
"3827","281115012",0,0,0,0
"3828","281118009",0,0,0,0
"3829","281121009",0,0,0,0
"3830","281125027",0,0,0,0
"3831","281128005",0,0,0,0
"3832","281201009",0,0,0,0
"3833","281205010",0,0,0,0
"3834","281206024",0,0,0,0
"3835","281208025",0,0,0,0
"3836","281210009",0,0,0,0
"3837","281212009",0,0,0,0
"3838","281213007",0,0,0,0
"3839","281215009",0,0,0,0
"3840","281217011",0,0,0,0
"3841","281219001",0,0,0,0
"3842","281220030",0,0,0,0
"3843","281222019",0,0,0,0
"3844","281223014",0,0,0,0
"3845","281228013",0,0,0,0
"3846","281231025",0,0,0,0
"3847","290102016",0,0,0,0
"3848","290105026",0,0,0,0
"3849","290107009",0,0,0,0
"3850","290110022",0,0,0,0
"3851","290111009",0,0,0,0
"3852","290114009",0,0,0,0
"3853","290116009",0,0,0,0
"3854","290119009",0,0,0,0
"3855","290121009",0,0,0,0
"3856","290123009",0,0,0,0
"3857","290125009",0,0,0,0
"3858","290128006",0,0,0,0
"3859","290130003",0,0,0,0
"3860","290131010",0,0,0,0
"3861","290202009",0,0,0,0
"3862","290204009",0,0,0,0
"3863","290206021",0,0,0,0
"3864","290208009",0,0,0,0
"3865","290212009",0,0,0,0
"3866","290218009",0,0,0,0
"3867","290221009",0,0,0,0
"3868","290223012",0,0,0,0
"3869","290227009",0,0,0,0
"3870","290301009",0,0,0,0
"3871","290303016",0,0,0,0
"3872","290304004",0,0,0,0
"3873","290306008",0,0,0,0
"3874","290307015",0,0,0,0
"3875","290313009",0,0,0,0
"3876","290315009",0,0,0,0
"3877","290317009",0,0,0,0
"3878","290319013",0,0,0,0
"3879","290322003",0,0,0,0
"3880","290324024",0,0,0,0
"3881","290325006",0,0,0,0
"3882","290328007",0,0,0,0
"3883","290330009",0,0,0,0
"3884","290401009",0,0,0,0
"3885","290403009",0,0,0,0
"3886","290405023",0,0,0,0
"3887","290408009",0,0,0,0
"3888","290410009",0,0,0,0
"3889","290411026",0,0,0,0
"3890","290413009",0,0,0,0
"3891","290415021",0,0,0,0
"3892","281029012",0,0,0,0
"3893","281031012",0,0,0,0
"3894","281101026",0,0,0,0
"3895","281103012",0,0,0,0
"3896","281105013",0,0,0,0
"3897","281107012",0,0,0,0
"3898","281109012",0,0,0,0
"3899","281112012",0,0,0,0
"3900","281117012",0,0,0,0
"3901","281119025",0,0,0,0
"3902","281124012",0,0,0,0
"3903","281126012",0,0,0,0
"3904","281129012",0,0,0,0
"3905","281202006",0,0,0,0
"3906","281203010",0,0,0,0
"3907","281205029",0,0,0,0
"3908","281206016",0,0,0,0
"3909","281208012",0,0,0,0
"3910","281212022",0,0,0,0
"3911","281213012",0,0,0,0
"3912","281216025",0,0,0,0
"3913","281217004",0,0,0,0
"3914","281219011",0,0,0,0
"3915","281220015",0,0,0,0
"3916","281228012",0,0,0,0
"3917","281230023",0,0,0,0
"3918","290102021",0,0,0,0
"3919","290104012",0,0,0,0
"3920","290106006",0,0,0,0
"3921","290108024",0,0,0,0
"3922","290109003",0,0,0,0
"3923","290111012",0,0,0,0
"3924","290114012",0,0,0,0
"3925","290117012",0,0,0,0
"3926","290119012",0,0,0,0
"3927","290121012",0,0,0,0
"3928","290123012",0,0,0,0
"3929","290126012",0,0,0,0
"3930","290128012",0,0,0,0
"3931","290130005",0,0,0,0
"3932","290131027",0,0,0,0
"3933","290202014",0,0,0,0
"3934","290204019",0,0,0,0
"3935","290206029",0,0,0,0
"3936","290207001",0,0,0,0
"3937","290209030",0,0,0,0
"3938","290217021",0,0,0,0
"3939","290218012",0,0,0,0
"3940","290222022",0,0,0,0
"3941","290227023",0,0,0,0
"3942","290228012",0,0,0,0
"3943","290302012",0,0,0,0
"3944","290304012",0,0,0,0
"3945","290307012",0,0,0,0
"3946","290310012",0,0,0,0
"3947","290314007",0,0,0,0
"3948","290318012",0,0,0,0
"3949","290320008",0,0,0,0
"3950","290327024",0,0,0,0
"3951","290328010",0,0,0,0
"3952","290401012",0,0,0,0
"3953","290404007",0,0,0,0
"3954","290405013",0,0,0,0
"3955","290407012",0,0,0,0
"3956","290410012",0,0,0,0
"3957","290411012",0,0,0,0
"3958","290413026",0,0,0,0
"3959","290415012",0,0,0,0
"3960","281028013",0,0,0,0
"3961","281101007",0,0,0,0
"3962","281109013",0,0,0,0
"3963","281111006",0,0,0,0
"3964","281112003",0,0,0,0
"3965","281114013",0,0,0,0
"3966","281118013",0,0,0,0
"3967","281120021",0,0,0,0
"3968","281121013",0,0,0,0
"3969","281123013",0,0,0,0
"3970","281128013",0,0,0,0
"3971","281202011",0,0,0,0
"3972","281205027",0,0,0,0
"3973","281207013",0,0,0,0
"3974","281209023",0,0,0,0
"3975","281210013",0,0,0,0
"3976","281212013",0,0,0,0
"3977","281214013",0,0,0,0
"3978","281219014",0,0,0,0
"3979","281220019",0,0,0,0
"3980","281222029",0,0,0,0
"3981","281223003",0,0,0,0
"3982","290102013",0,0,0,0
"3983","290104013",0,0,0,0
"3984","290106013",0,0,0,0
"3985","290109013",0,0,0,0
"3986","290111013",0,0,0,0
"3987","290113010",0,0,0,0
"3988","290114024",0,0,0,0
"3989","290116013",0,0,0,0
"3990","290119013",0,0,0,0
"3991","290122013",0,0,0,0
"3992","290125013",0,0,0,0
"3993","290127013",0,0,0,0
"3994","290130016",0,0,0,0
"3995","290131029",0,0,0,0
"3996","290208005",0,0,0,0
"3997","290210013",0,0,0,0
"3998","290211026",0,0,0,0
"3999","290217013",0,0,0,0
"4000","290220013",0,0,0,0
"4001","290222016",0,0,0,0
"4002","290224025",0,0,0,0
"4003","290226013",0,0,0,0
"4004","290227007",0,0,0,0
"4005","290301021",0,0,0,0
"4006","290303013",0,0,0,0
"4007","290306013",0,0,0,0
"4008","290309022",0,0,0,0
"4009","290311010",0,0,0,0
"4010","290312024",0,0,0,0
"4011","290315013",0,0,0,0
"4012","290321004",0,0,0,0
"4013","290324025",0,0,0,0
"4014","290326008",0,0,0,0
"4015","290329001",0,0,0,0
"4016","290331030",0,0,0,0
"4017","290401015",0,0,0,0
"4018","290403013",0,0,0,0
"4019","290407023",0,0,0,0
"4020","290409013",0,0,0,0
"4021","290410022",0,0,0,0
"4022","290412013",0,0,0,0
"4023","290414013",0,0,0,0
"4024","281029024",0,0,0,0
"4025","281030021",0,0,0,0
"4026","281101021",0,0,0,0
"4027","281105011",0,0,0,0
"4028","281107004",0,0,0,0
"4029","281108015",0,0,0,0
"4030","281110021",0,0,0,0
"4031","281112021",0,0,0,0
"4032","281114023",0,0,0,0
"4033","281116021",0,0,0,0
"4034","281117026",0,0,0,0
"4035","281122021",0,0,0,0
"4036","281125025",0,0,0,0
"4037","281126016",0,0,0,0
"4038","281128021",0,0,0,0
"4039","281203003",0,0,0,0
"4040","281204006",0,0,0,0
"4041","281206021",0,0,0,0
"4042","281209021",0,0,0,0
"4043","281212021",0,0,0,0
"4044","281218022",0,0,0,0
"4045","281220021",0,0,0,0
"4046","281225021",0,0,0,0
"4047","281229025",0,0,0,0
"4048","281230029",0,0,0,0
"4049","290107021",0,0,0,0
"4050","290109021",0,0,0,0
"4051","290113021",0,0,0,0
"4052","290115007",0,0,0,0
"4053","290116021",0,0,0,0
"4054","290123030",0,0,0,0
"4055","290125001",0,0,0,0
"4056","290126027",0,0,0,0
"4057","290129021",0,0,0,0
"4058","290131021",0,0,0,0
"4059","290202021",0,0,0,0
"4060","290208008",0,0,0,0
"4061","290211005",0,0,0,0
"4062","290220021",0,0,0,0
"4063","290224021",0,0,0,0
"4064","290303019",0,0,0,0
"4065","290304014",0,0,0,0
"4066","290306010",0,0,0,0
"4067","290308024",0,0,0,0
"4068","290310021",0,0,0,0
"4069","290312021",0,0,0,0
"4070","290314021",0,0,0,0
"4071","290321021",0,0,0,0
"4072","290323021",0,0,0,0
"4073","290325021",0,0,0,0
"4074","290326022",0,0,0,0
"4075","290328026",0,0,0,0
"4076","290329023",0,0,0,0
"4077","290401021",0,0,0,0
"4078","290403021",0,0,0,0
"4079","290405006",0,0,0,0
"4080","290408003",0,0,0,0
"4081","290410029",0,0,0,0
"4082","290411016",0,0,0,0
"4083","290413021",0,0,0,0
"4084","281029016",0,0,0,0
"4085","281031014",0,0,0,0
"4086","281101019",0,0,0,0
"4087","281105023",0,0,0,0
"4088","281107023",0,0,0,0
"4089","281111023",0,0,0,0
"4090","281116023",0,0,0,0
"4091","281118029",0,0,0,0
"4092","281119003",0,0,0,0
"4093","281121023",0,0,0,0
"4094","281124022",0,0,0,0
"4095","281128026",0,0,0,0
"4096","281129023",0,0,0,0
"4097","281202023",0,0,0,0
"4098","281206023",0,0,0,0
"4099","281215023",0,0,0,0
"4100","281216022",0,0,0,0
"4101","281219010",0,0,0,0
"4102","281220003",0,0,0,0
"4103","281222024",0,0,0,0
"4104","290102008",0,0,0,0
"4105","290103011",0,0,0,0
"4106","290106004",0,0,0,0
"4107","290109023",0,0,0,0
"4108","290111023",0,0,0,0
"4109","290113023",0,0,0,0
"4110","290116023",0,0,0,0
"4111","290120007",0,0,0,0
"4112","290121023",0,0,0,0
"4113","290124015",0,0,0,0
"4114","290127005",0,0,0,0
"4115","290130023",0,0,0,0
"4116","290201023",0,0,0,0
"4117","290206023",0,0,0,0
"4118","290208025",0,0,0,0
"4119","290210006",0,0,0,0
"4120","290211010",0,0,0,0
"4121","290218023",0,0,0,0
"4122","290220029",0,0,0,0
"4123","290221006",0,0,0,0
"4124","290223023",0,0,0,0
"4125","290225023",0,0,0,0
"4126","290228026",0,0,0,0
"4127","290303023",0,0,0,0
"4128","290308023",0,0,0,0
"4129","290310023",0,0,0,0
"4130","290313023",0,0,0,0
"4131","290315027",0,0,0,0
"4132","290317001",0,0,0,0
"4133","290318030",0,0,0,0
"4134","290327023",0,0,0,0
"4135","290331023",0,0,0,0
"4136","290409023",0,0,0,0
"4137","290412023",0,0,0,0
"4138","290413007",0,0,0,0
"4139","290415016",0,0,0,0
"4140","281028004",0,0,0,0
"4141","281101004",0,0,0,0
"4142","281103019",0,0,0,0
"4143","281105005",0,0,0,0
"4144","281108004",0,0,0,0
"4145","281111004",0,0,0,0
"4146","281113004",0,0,0,0
"4147","281115004",0,0,0,0
"4148","281119022",0,0,0,0
"4149","281123007",0,0,0,0
"4150","281124026",0,0,0,0
"4151","281126024",0,0,0,0
"4152","281203015",0,0,0,0
"4153","281206004",0,0,0,0
"4154","281212029",0,0,0,0
"4155","281216030",0,0,0,0
"4156","281220004",0,0,0,0
"4157","281223008",0,0,0,0
"4158","281226014",0,0,0,0
"4159","281227001",0,0,0,0
"4160","281231004",0,0,0,0
"4161","290102005",0,0,0,0
"4162","290103004",0,0,0,0
"4163","290109004",0,0,0,0
"4164","290110004",0,0,0,0
"4165","290112004",0,0,0,0
"4166","290115004",0,0,0,0
"4167","290117004",0,0,0,0
"4168","290120004",0,0,0,0
"4169","290125016",0,0,0,0
"4170","290203010",0,0,0,0
"4171","290204003",0,0,0,0
"4172","290207006",0,0,0,0
"4173","290210004",0,0,0,0
"4174","290212004",0,0,0,0
"4175","290218015",0,0,0,0
"4176","290220004",0,0,0,0
"4177","290222011",0,0,0,0
"4178","290224004",0,0,0,0
"4179","290227027",0,0,0,0
"4180","290228004",0,0,0,0
"4181","290303030",0,0,0,0
"4182","290306004",0,0,0,0
"4183","290309014",0,0,0,0
"4184","290311019",0,0,0,0
"4185","290314004",0,0,0,0
"4186","290318025",0,0,0,0
"4187","290323027",0,0,0,0
"4188","290324004",0,0,0,0
"4189","290326004",0,0,0,0
"4190","290328004",0,0,0,0
"4191","290331011",0,0,0,0
"4192","290411004",0,0,0,0
"4193","290413008",0,0,0,0
"4194","281030005",0,0,0,0
"4195","281101003",0,0,0,0
"4196","281103006",0,0,0,0
"4197","281107005",0,0,0,0
"4198","281111005",0,0,0,0
"4199","281113005",0,0,0,0
"4200","281115005",0,0,0,0
"4201","281119008",0,0,0,0
"4202","281122005",0,0,0,0
"4203","281126005",0,0,0,0
"4204","281129015",0,0,0,0
"4205","281205005",0,0,0,0
"4206","281206030",0,0,0,0
"4207","281213001",0,0,0,0
"4208","281217016",0,0,0,0
"4209","281219007",0,0,0,0
"4210","281221025",0,0,0,0
"4211","281223005",0,0,0,0
"4212","281225005",0,0,0,0
"4213","281228005",0,0,0,0
"4214","281230014",0,0,0,0
"4215","290104027",0,0,0,0
"4216","290107005",0,0,0,0
"4217","290113029",0,0,0,0
"4218","290116005",0,0,0,0
"4219","290121022",0,0,0,0
"4220","290124026",0,0,0,0
"4221","290129019",0,0,0,0
"4222","290201008",0,0,0,0
"4223","290210011",0,0,0,0
"4224","290220015",0,0,0,0
"4225","290222005",0,0,0,0
"4226","290224005",0,0,0,0
"4227","290226010",0,0,0,0
"4228","290227024",0,0,0,0
"4229","290301001",0,0,0,0
"4230","290302014",0,0,0,0
"4231","290304005",0,0,0,0
"4232","290307005",0,0,0,0
"4233","290317005",0,0,0,0
"4234","290319005",0,0,0,0
"4235","290321005",0,0,0,0
"4236","290327005",0,0,0,0
"4237","290329005",0,0,0,0
"4238","290331005",0,0,0,0
"4239","290402027",0,0,0,0
"4240","290403019",0,0,0,0
"4241","290405005",0,0,0,0
"4242","290408005",0,0,0,0
"4243","290413011",0,0,0,0
"4244","281029008",0,0,0,0
"4245","281101008",0,0,0,0
"4246","281103030",0,0,0,0
"4247","281123008",0,0,0,0
"4248","281128008",0,0,0,0
"4249","281130008",0,0,0,0
"4250","281202024",0,0,0,0
"4251","281209027",0,0,0,0
"4252","281212008",0,0,0,0
"4253","281213030",0,0,0,0
"4254","281217008",0,0,0,0
"4255","281219008",0,0,0,0
"4256","281221001",0,0,0,0
"4257","281226008",0,0,0,0
"4258","281227015",0,0,0,0
"4259","281229008",0,0,0,0
"4260","290107022",0,0,0,0
"4261","290109007",0,0,0,0
"4262","290110026",0,0,0,0
"4263","290113008",0,0,0,0
"4264","290114011",0,0,0,0
"4265","290116025",0,0,0,0
"4266","290117008",0,0,0,0
"4267","290119029",0,0,0,0
"4268","290123008",0,0,0,0
"4269","290125008",0,0,0,0
"4270","290128016",0,0,0,0
"4271","290204008",0,0,0,0
"4272","290207015",0,0,0,0
"4273","290211008",0,0,0,0
"4274","290217008",0,0,0,0
"4275","290219008",0,0,0,0
"4276","290224014",0,0,0,0
"4277","290225003",0,0,0,0
"4278","290227019",0,0,0,0
"4279","290303008",0,0,0,0
"4280","290307001",0,0,0,0
"4281","290309008",0,0,0,0
"4282","290315008",0,0,0,0
"4283","290317006",0,0,0,0
"4284","290318010",0,0,0,0
"4285","290322008",0,0,0,0
"4286","290328027",0,0,0,0
"4287","290405008",0,0,0,0
"4288","290411011",0,0,0,0
"4289","290415014",0,0,0,0
"4290","281110011",0,0,0,0
"4291","281118011",0,0,0,0
"4292","281121011",0,0,0,0
"4293","281122014",0,0,0,0
"4294","281125006",0,0,0,0
"4295","281126010",0,0,0,0
"4296","281128011",0,0,0,0
"4297","281129019",0,0,0,0
"4298","281213015",0,0,0,0
"4299","281215027",0,0,0,0
"4300","281226029",0,0,0,0
"4301","281228011",0,0,0,0
"4302","281230011",0,0,0,0
"4303","290105007",0,0,0,0
"4304","290112026",0,0,0,0
"4305","290119003",0,0,0,0
"4306","290120024",0,0,0,0
"4307","290123011",0,0,0,0
"4308","290125011",0,0,0,0
"4309","290127019",0,0,0,0
"4310","290128011",0,0,0,0
"4311","290130011",0,0,0,0
"4312","290203011",0,0,0,0
"4313","290206011",0,0,0,0
"4314","290208027",0,0,0,0
"4315","290211015",0,0,0,0
"4316","290218030",0,0,0,0
"4317","290220016",0,0,0,0
"4318","290225011",0,0,0,0
"4319","290301011",0,0,0,0
"4320","290304022",0,0,0,0
"4321","290310011",0,0,0,0
"4322","290313001",0,0,0,0
"4323","290318011",0,0,0,0
"4324","290320011",0,0,0,0
"4325","290321030",0,0,0,0
"4326","290325011",0,0,0,0
"4327","290329011",0,0,0,0
"4328","290403011",0,0,0,0
"4329","290405025",0,0,0,0
"4330","290410001",0,0,0,0
"4331","290415011",0,0,0,0
"4332","281029025",0,0,0,0
"4333","281105015",0,0,0,0
"4334","281112015",0,0,0,0
"4335","281114029",0,0,0,0
"4336","281118007",0,0,0,0
"4337","281119026",0,0,0,0
"4338","281122030",0,0,0,0
"4339","281124019",0,0,0,0
"4340","281126001",0,0,0,0
"4341","281205015",0,0,0,0
"4342","281215014",0,0,0,0
"4343","281223015",0,0,0,0
"4344","281230024",0,0,0,0
"4345","281231010",0,0,0,0
"4346","290102015",0,0,0,0
"4347","290103030",0,0,0,0
"4348","290110016",0,0,0,0
"4349","290112027",0,0,0,0
"4350","290114015",0,0,0,0
"4351","290119022",0,0,0,0
"4352","290121015",0,0,0,0
"4353","290123001",0,0,0,0
"4354","290126015",0,0,0,0
"4355","290131015",0,0,0,0
"4356","290209015",0,0,0,0
"4357","290222015",0,0,0,0
"4358","290225006",0,0,0,0
"4359","290227003",0,0,0,0
"4360","290228015",0,0,0,0
"4361","290313015",0,0,0,0
"4362","290318015",0,0,0,0
"4363","290321015",0,0,0,0
"4364","290327019",0,0,0,0
"4365","290328014",0,0,0,0
"4366","290404015",0,0,0,0
"4367","290408015",0,0,0,0
"4368","290411015",0,0,0,0
"4369","290413015",0,0,0,0
"4370","281030006",0,0,0,0
"4371","281101016",0,0,0,0
"4372","281104024",0,0,0,0
"4373","281107007",0,0,0,0
"4374","281114006",0,0,0,0
"4375","281118030",0,0,0,0
"4376","281119010",0,0,0,0
"4377","281121006",0,0,0,0
"4378","281206006",0,0,0,0
"4379","281209006",0,0,0,0
"4380","281211006",0,0,0,0
"4381","281213006",0,0,0,0
"4382","281215006",0,0,0,0
"4383","281221027",0,0,0,0
"4384","281223006",0,0,0,0
"4385","281225022",0,0,0,0
"4386","281226026",0,0,0,0
"4387","281230006",0,0,0,0
"4388","290104029",0,0,0,0
"4389","290113007",0,0,0,0
"4390","290114006",0,0,0,0
"4391","290117006",0,0,0,0
"4392","290131014",0,0,0,0
"4393","290202019",0,0,0,0
