"","match_id","gameDate","home_team","home_team_score","visit_team","visit_team_score","season"
"1520","400278084","2012-12-18","lal",101,"cha",100,2012
"1521","400278139","2012-12-26","den",126,"lal",114,2012
"1522","400278155","2012-12-28","lal",104,"por",87,2012
"1523","400278223","2013-01-06","lal",105,"den",112,2012
"1524","400278234","2013-01-08","hou",125,"lal",112,2012
"1525","400278242","2013-01-09","sa",108,"lal",105,2012
"1526","400278259","2013-01-11","lal",101,"okc",116,2012
"1527","400278275","2013-01-13","lal",113,"cle",93,2012
"1528","400278289","2013-01-15","lal",104,"mil",88,2012
"1529","400278303","2013-01-17","lal",90,"mia",99,2012
"1530","400278332","2013-01-21","chi",95,"lal",83,2012
"1531","400278341","2013-01-23","mem",106,"lal",93,2012
"1532","400278361","2013-01-25","lal",102,"utah",84,2012
"1533","400278373","2013-01-27","lal",105,"okc",96,2012
"1534","400278389","2013-01-29","lal",111,"no",106,2012
"1535","400278401","2013-01-30","phx",92,"lal",86,2012
"1536","400278415","2013-02-01","min",100,"lal",111,2012
"1537","400278426","2013-02-03","det",97,"lal",98,2012
"1538","400278456","2013-02-08","cha",93,"lal",100,2012
"1539","400278473","2013-02-10","mia",107,"lal",97,2012
"1540","400278493","2013-02-12","lal",91,"phx",85,2012
"1541","400278541","2013-02-22","lal",111,"por",107,2012
"1542","400278550","2013-02-24","dal",99,"lal",103,2012
"1543","400278561","2013-02-25","den",119,"lal",108,2012
"1544","400278583","2013-02-28","lal",116,"min",94,2012
"1545","400278608","2013-03-03","lal",99,"atl",98,2012
"1546","400278617","2013-03-05","okc",122,"lal",105,2012
"1547","400278626","2013-03-06","no",102,"lal",108,2012
"1548","400278655","2013-03-10","lal",90,"chi",81,2012
"1549","400278669","2013-03-12","orl",97,"lal",106,2012
"1550","400278680","2013-03-13","atl",96,"lal",92,2012
"1551","400278691","2013-03-15","ind",93,"lal",99,2012
"1552","400278712","2013-03-17","lal",113,"sac",102,2012
"1553","400278722","2013-03-18","phx",99,"lal",76,2012
"1554","400278752","2013-03-22","lal",100,"wsh",103,2012
"1555","400278786","2013-03-27","min",117,"lal",120,2012
"1556","400278791","2013-03-28","mil",113,"lal",103,2012
"1557","400278813","2013-03-30","sac",98,"lal",103,2012
"1558","400278830","2013-04-02","lal",101,"dal",81,2012
"1559","400278857","2013-04-05","lal",86,"mem",84,2012
"1560","400278882","2013-04-09","lal",104,"no",96,2012
"1561","400278891","2013-04-10","por",106,"lal",113,2012
"1562","400278921","2013-04-14","lal",91,"sa",86,2012
"1563","400278948","2013-04-17","lal",99,"hou",95,2012
"1564","400277744","2012-11-02","phx",92,"det",89,2012
"1565","400277759","2012-11-04","orl",115,"phx",94,2012
"1566","400277764","2012-11-05","mia",124,"phx",99,2012
"1567","400277773","2012-11-07","cha",110,"phx",117,2012
"1568","400277797","2012-11-09","phx",107,"cle",105,2012
"1569","400277807","2012-11-10","utah",94,"phx",81,2012
"1570","400277821","2012-11-12","phx",110,"den",100,2012
"1571","400277836","2012-11-14","phx",106,"chi",112,2012
"1572","400277858","2012-11-17","phx",88,"mia",97,2012
"1573","400277888","2012-11-21","phx",114,"por",87,2012
"1574","400277901","2012-11-23","phx",111,"no",108,2012
"1575","400277925","2012-11-27","cle",78,"phx",91,2012
"1576","400277933","2012-11-28","det",117,"phx",77,2012
"1577","400277975","2012-12-04","mem",108,"phx",98,2012
"1578","400277989","2012-12-06","phx",94,"dal",97,2012
"1579","400278016","2012-12-09","phx",90,"orl",98,2012
"1580","400278040","2012-12-12","phx",82,"mem",80,2012
"1581","400278054","2012-12-14","phx",99,"utah",84,2012
"1582","400278075","2012-12-17","phx",101,"sac",90,2012
"1583","400278093","2012-12-19","phx",121,"cha",104,2012
"1584","400278117","2012-12-22","por",96,"phx",93,2012
"1585","400278146","2012-12-28","ind",97,"phx",91,2012
"1586","400278164","2012-12-29","min",111,"phx",107,2012
"1587","400278176","2012-12-31","okc",114,"phx",96,2012
"1588","400278207","2013-01-04","phx",80,"utah",87,2012
"1589","400278222","2013-01-06","phx",81,"mem",92,2012
"1590","400278233","2013-01-08","mil",108,"phx",99,2012
"1591","400278266","2013-01-12","chi",81,"phx",97,2012
"1592","400278282","2013-01-14","phx",90,"okc",102,2012
"1593","400278302","2013-01-17","phx",94,"mil",98,2012
"1594","400278346","2013-01-23","sac",96,"phx",106,2012
"1595","400278368","2013-01-26","sa",108,"phx",99,2012
"1596","400278377","2013-01-27","dal",110,"phx",95,2012
"1597","400278414","2013-02-01","phx",99,"dal",109,2012
"1598","400278437","2013-02-05","mem",90,"phx",96,2012
"1599","400278448","2013-02-06","no",93,"phx",84,2012
"1600","400278464","2013-02-08","okc",127,"phx",96,2012
"1601","400278479","2013-02-10","phx",69,"okc",97,2012
"1602","400278517","2013-02-19","por",98,"phx",102,2012
"1603","400278556","2013-02-24","phx",87,"sa",97,2012
"1604","400278569","2013-02-26","phx",84,"min",83,2012
"1605","400278578","2013-02-27","sa",101,"phx",105,2012
"1606","400278594","2013-03-01","phx",92,"atl",87,2012
"1607","400278644","2013-03-08","sac",121,"phx",112,2012
"1608","400278652","2013-03-09","phx",107,"hou",105,2012
"1609","400278666","2013-03-11","phx",93,"den",108,2012
"1610","400278681","2013-03-13","hou",111,"phx",81,2012
"1611","400278692","2013-03-15","atl",107,"phx",94,2012
"1612","400278699","2013-03-16","wsh",127,"phx",105,2012
"1613","400278737","2013-03-20","phx",79,"wsh",88,2012
"1614","400278751","2013-03-22","phx",86,"min",117,2012
"1615","400278788","2013-03-27","utah",103,"phx",88,2012
"1616","400278793","2013-03-28","phx",103,"sac",117,2012
"1617","400278812","2013-03-30","phx",104,"ind",112,2012
"1618","400278872","2013-04-07","phx",92,"no",95,2012
"1619","400278880","2013-04-09","hou",101,"phx",98,2012
"1620","400278889","2013-04-10","dal",91,"phx",102,2012
"1621","400278913","2013-04-13","min",105,"phx",93,2012
"1622","400278931","2013-04-15","phx",119,"hou",112,2012
"1623","400278947","2013-04-17","den",118,"phx",98,2012
"1624","400277727","2012-10-31","chi",93,"sac",87,2012
"1625","400277743","2012-11-02","min",92,"sac",80,2012
"1626","400277748","2012-11-03","ind",106,"sac",98,2012
"1627","400277783","2012-11-07","sac",105,"det",103,2012
"1628","400277798","2012-11-09","sac",86,"sa",97,2012
"1629","400277827","2012-11-13","sac",86,"por",103,2012
"1630","400277848","2012-11-16","sac",96,"atl",112,2012
"1631","400277900","2012-11-23","utah",104,"sac",102,2012
"1632","400277909","2012-11-24","sac",108,"utah",97,2012
"1633","400277927","2012-11-27","sac",89,"min",97,2012
"1634","400277951","2012-11-30","sac",92,"ind",97,2012
"1635","400278001","2012-12-07","sac",91,"orl",82,2012
"1636","400278011","2012-12-08","por",80,"sac",99,2012
"1637","400278022","2012-12-10","dal",119,"sac",96,2012
"1638","400278036","2012-12-12","mil",98,"sac",85,2012
"1639","400278053","2012-12-14","okc",113,"sac",103,2012
"1640","400278068","2012-12-16","sac",97,"den",122,2012
"1641","400278124","2012-12-23","sac",108,"por",96,2012
"1642","400278142","2012-12-26","por",109,"sac",91,2012
"1643","400278180","2013-01-01","det",103,"sac",97,2012
"1644","400278186","2013-01-02","cle",94,"sac",97,2012
"1645","400278229","2013-01-07","sac",81,"mem",113,2012
"1646","400278248","2013-01-10","sac",112,"dal",117,2012
"1647","400278268","2013-01-12","sac",99,"mia",128,2012
"1648","400278283","2013-01-14","sac",124,"cle",118,2012
"1649","400278297","2013-01-16","sac",95,"wsh",94,2012
"1650","400278309","2013-01-18","mem",85,"sac",69,2012
"1651","400278313","2013-01-19","cha",93,"sac",97,2012
"1652","400278326","2013-01-21","no",114,"sac",105,2012
"1653","400278360","2013-01-25","sac",95,"okc",105,2012
"1654","400278369","2013-01-26","den",121,"sac",93,2012
"1655","400278381","2013-01-28","wsh",94,"sac",96,2012
"1656","400278434","2013-02-04","utah",98,"sac",91,2012
"1657","400278471","2013-02-09","sac",120,"utah",109,2012
"1658","400278480","2013-02-10","sac",117,"hou",111,2012
"1659","400278491","2013-02-12","mem",108,"sac",101,2012
"1660","400278505","2013-02-13","dal",123,"sac",100,2012
"1661","400278516","2013-02-19","sac",102,"sa",108,2012
"1662","400278536","2013-02-22","atl",122,"sac",108,2012
"1663","400278554","2013-02-24","no",110,"sac",95,2012
"1664","400278565","2013-02-26","mia",141,"sac",129,2012
"1665","400278571","2013-02-27","orl",101,"sac",125,2012
"1666","400278592","2013-03-01","sa",130,"sac",102,2012
"1667","400278604","2013-03-03","sac",119,"cha",83,2012
"1668","400278618","2013-03-05","sac",113,"den",120,2012
"1669","400278661","2013-03-10","sac",113,"mil",115,2012
"1670","400278683","2013-03-13","sac",121,"chi",79,2012
"1671","400278741","2013-03-21","sac",101,"min",98,2012
"1672","400278757","2013-03-23","den",101,"sac",95,2012
"1673","400278839","2013-04-03","sac",102,"hou",112,2012
"1674","400278855","2013-04-05","sac",108,"dal",117,2012
"1675","400278869","2013-04-07","sac",87,"mem",89,2012
"1676","400278890","2013-04-10","sac",121,"no",110,2012
"1677","400278906","2013-04-12","sa",108,"sac",101,2012
"1678","400278920","2013-04-14","hou",121,"sac",100,2012
"1679","400278929","2013-04-15","okc",104,"sac",95,2012
"1680","400277739","2012-11-02","cle",86,"chi",115,2012
"1681","400277751","2012-11-03","chi",82,"no",89,2012
"1682","400277770","2012-11-06","chi",99,"orl",93,2012
"1683","400277786","2012-11-08","chi",91,"okc",97,2012
"1684","400277804","2012-11-10","chi",87,"min",80,2012
"1685","400277865","2012-11-18","por",102,"chi",94,2012
"1686","400277885","2012-11-21","hou",93,"chi",89,2012
"1687","400277908","2012-11-24","mil",86,"chi",93,2012
"1688","400277919","2012-11-26","chi",92,"mil",93,2012
"1689","400277934","2012-11-28","chi",101,"dal",78,2012
"1690","400277974","2012-12-04","chi",76,"ind",80,2012
"1691","400277982","2012-12-05","cle",85,"chi",95,2012
"1692","400277994","2012-12-07","det",104,"chi",108,2012
"1693","400278073","2012-12-17","mem",80,"chi",71,2012
"1694","400278111","2012-12-22","atl",92,"chi",75,2012
"1695","400278128","2012-12-25","chi",97,"hou",120,2012
"1696","400278161","2012-12-29","chi",87,"wsh",77,2012
"1697","400278173","2012-12-31","chi",81,"cha",91,2012
"1698","400278185","2013-01-02","orl",94,"chi",96,2012
"1699","400278201","2013-01-04","mia",89,"chi",96,2012
"1700","400278226","2013-01-07","chi",118,"cle",92,2012
"1701","400278240","2013-01-09","chi",96,"mil",104,2012
"1702","400278278","2013-01-14","chi",97,"atl",58,2012
"1703","400278315","2013-01-19","chi",82,"mem",85,2012
"1704","400278340","2013-01-23","chi",85,"det",82,2012
"1705","400278364","2013-01-26","wsh",86,"chi",73,2012
"1706","400278383","2013-01-28","chi",93,"cha",85,2012
"1707","400278396","2013-01-30","mil",88,"chi",104,2012
"1708","400278416","2013-02-02","atl",76,"chi",93,2012
"1709","400440940","2013-02-04","ind",111,"chi",101,2012
"1710","400278454","2013-02-07","den",128,"chi",96,2012
"1711","400278466","2013-02-08","utah",89,"chi",93,2012
"1712","400278486","2013-02-11","chi",89,"sa",103,2012
"1713","400278513","2013-02-19","no",87,"chi",96,2012
"1714","400278529","2013-02-21","chi",67,"mia",86,2012
"1715","400278533","2013-02-22","cha",75,"chi",105,2012
"1716","400278558","2013-02-24","okc",102,"chi",72,2012
"1717","400278566","2013-02-26","chi",98,"cle",101,2012
"1718","400278607","2013-03-03","ind",97,"chi",92,2012
"1719","400278629","2013-03-06","sa",101,"chi",83,2012
"1720","400278642","2013-03-08","chi",89,"utah",88,2012
"1721","400278719","2013-03-18","chi",118,"den",119,2012
"1722","400278739","2013-03-21","chi",89,"por",99,2012
"1723","400278755","2013-03-23","chi",87,"ind",84,2012
"1724","400278764","2013-03-24","min",97,"chi",104,2012
"1725","400278782","2013-03-27","chi",101,"mia",97,2012
"1726","400278805","2013-03-30","dal",100,"chi",98,2012
"1727","400278817","2013-03-31","chi",95,"det",94,2012
"1728","400278828","2013-04-02","wsh",90,"chi",86,2012
"1729","400278851","2013-04-05","chi",87,"orl",86,2012
"1730","400278870","2013-04-07","det",99,"chi",85,2012
"1731","400278914","2013-04-14","mia",105,"chi",93,2012
"1732","400278923","2013-04-15","orl",84,"chi",102,2012
"1733","400278942","2013-04-17","chi",95,"wsh",92,2012
"1734","400277721","2012-10-30","cle",94,"wsh",84,2012
"1735","400277753","2012-11-03","mil",105,"cle",102,2012
"1736","400277813","2012-11-11","okc",106,"cle",91,2012
"1737","400277855","2012-11-17","cle",95,"dal",103,2012
"1738","400277892","2012-11-23","orl",108,"cle",104,2012
"1739","400277906","2012-11-24","mia",110,"cle",108,2012
"1740","400277920","2012-11-26","mem",84,"cle",78,2012
"1741","400277947","2012-11-30","atl",111,"cle",113,2012
"1742","400277954","2012-12-01","cle",117,"por",118,2012
"1743","400277966","2012-12-03","det",89,"cle",79,2012
"1744","400277996","2012-12-07","min",91,"cle",73,2012
"1745","400278007","2012-12-08","cle",97,"det",104,2012
"1746","400278031","2012-12-12","ind",96,"cle",81,2012
"1747","400278049","2012-12-14","cle",86,"mil",90,2012
"1748","400278105","2012-12-21","cle",89,"ind",99,2012
"1749","400278115","2012-12-22","mil",82,"cle",94,2012
"1750","400278130","2012-12-26","wsh",84,"cle",87,2012
"1751","400278149","2012-12-28","cle",94,"atl",102,2012
"1752","400278200","2013-01-04","cha",104,"cle",106,2012
"1753","400278213","2013-01-05","cle",104,"hou",112,2012
"1754","400278238","2013-01-09","cle",99,"atl",83,2012
"1755","400278258","2013-01-11","den",98,"cle",91,2012
"1756","400278298","2013-01-16","por",88,"cle",93,2012
"1757","400278318","2013-01-19","utah",109,"cle",98,2012
"1758","400278355","2013-01-25","cle",113,"mil",108,2012
"1759","400278410","2013-02-01","det",117,"cle",99,2012
"1760","400278418","2013-02-02","cle",115,"okc",110,2012
"1761","400278444","2013-02-06","cle",122,"cha",95,2012
"1762","400278460","2013-02-08","cle",119,"orl",108,2012
"1763","400278467","2013-02-09","cle",103,"den",111,2012
"1764","400278483","2013-02-11","cle",92,"min",100,2012
"1765","400278496","2013-02-13","cle",95,"sa",96,2012
"1766","400278520","2013-02-20","cle",105,"no",100,2012
"1767","400278545","2013-02-23","orl",94,"cle",118,2012
"1768","400278553","2013-02-24","mia",109,"cle",105,2012
"1769","400278620","2013-03-06","cle",104,"utah",101,2012
"1770","400278640","2013-03-08","cle",92,"mem",103,2012
"1771","400278670","2013-03-12","cle",95,"wsh",90,2012
"1772","400278696","2013-03-15","dal",96,"cle",86,2012
"1773","400278702","2013-03-16","sa",119,"cle",113,2012
"1774","400278715","2013-03-18","cle",90,"ind",111,2012
"1775","400278729","2013-03-20","cle",95,"mia",98,2012
"1776","400278748","2013-03-22","hou",116,"cle",78,2012
"1777","400278816","2013-03-31","no",112,"cle",92,2012
"1778","400278821","2013-04-01","atl",102,"cle",94,2012
"1779","400278868","2013-04-07","cle",91,"orl",85,2012
"1780","400278874","2013-04-09","ind",99,"cle",94,2012
"1781","400278887","2013-04-10","cle",104,"det",111,2012
"1782","400278924","2013-04-15","cle",95,"mia",96,2012
"1783","400278939","2013-04-17","cha",105,"cle",98,2012
"1784","400277726","2012-10-31","det",96,"hou",105,2012
"1785","400277772","2012-11-06","den",109,"det",97,2012
"1786","400277795","2012-11-09","okc",105,"det",94,2012
"1787","400277805","2012-11-10","hou",96,"det",82,2012
"1788","400277817","2012-11-12","det",90,"okc",92,2012
"1789","400277843","2012-11-16","det",106,"orl",110,2012
"1790","400277878","2012-11-21","orl",90,"det",74,2012
"1791","400277918","2012-11-26","det",108,"por",101,2012
"1792","400277948","2012-11-30","mem",90,"det",78,2012
"1793","400277960","2012-12-01","dal",92,"det",77,2012
"1794","400278026","2012-12-11","det",94,"den",101,2012
"1795","400278060","2012-12-15","det",77,"ind",88,2012
"1796","400278104","2012-12-21","det",100,"wsh",68,2012
"1797","400278110","2012-12-22","wsh",87,"det",96,2012
"1798","400278134","2012-12-26","atl",126,"det",119,2012
"1799","400278148","2012-12-28","det",109,"mia",99,2012
"1800","400278168","2012-12-30","det",96,"mil",94,2012
"1801","400278202","2013-01-04","det",85,"atl",84,2012
"1802","400278221","2013-01-06","det",101,"cha",108,2012
"1803","400278257","2013-01-11","mil",87,"det",103,2012
"1804","400278265","2013-01-12","det",87,"utah",90,2012
"1805","400278335","2013-01-22","det",105,"orl",90,2012
"1806","400278354","2013-01-25","mia",110,"det",88,2012
"1807","400278374","2013-01-27","orl",102,"det",104,2012
"1808","400278387","2013-01-29","det",90,"mil",117,2012
"1809","400278391","2013-01-30","ind",98,"det",79,2012
"1810","400278459","2013-02-08","det",119,"sa",109,2012
"1811","400278469","2013-02-09","mil",100,"det",105,2012
"1812","400278485","2013-02-11","det",86,"no",105,2012
"1813","400278501","2013-02-13","det",96,"wsh",85,2012
"1814","400278512","2013-02-19","det",91,"mem",105,2012
"1815","400278519","2013-02-20","cha",99,"det",105,2012
"1816","400278534","2013-02-22","ind",114,"det",82,2012
"1817","400278547","2013-02-23","det",72,"ind",90,2012
"1818","400278560","2013-02-25","det",103,"atl",114,2012
"1819","400278574","2013-02-27","wsh",95,"det",96,2012
"1820","400278591","2013-03-01","no",100,"det",95,2012
"1821","400278606","2013-03-03","sa",114,"det",75,2012
"1822","400278639","2013-03-08","det",99,"dal",102,2012
"1823","400278665","2013-03-11","utah",103,"det",90,2012
"1824","400278704","2013-03-16","por",112,"det",101,2012
"1825","400278746","2013-03-22","mia",103,"det",89,2012
"1826","400278753","2013-03-23","cha",91,"det",92,2012
"1827","400278775","2013-03-26","det",82,"min",105,2012
"1828","400278861","2013-04-06","min",107,"det",101,2012
"1829","400278901","2013-04-12","det",113,"cha",93,2012
"1830","400277735","2012-11-02","cha",90,"ind",89,2012
"1831","400277767","2012-11-05","sa",101,"ind",79,2012
"1832","400277775","2012-11-07","atl",89,"ind",86,2012
"1833","400277796","2012-11-09","min",96,"ind",94,2012
"1834","400277802","2012-11-10","ind",89,"wsh",85,2012
"1835","400277831","2012-11-14","mil",99,"ind",85,2012
"1836","400277844","2012-11-16","ind",103,"dal",83,2012
"1837","400277867","2012-11-19","wsh",89,"ind",96,2012
"1838","400277880","2012-11-21","ind",115,"no",107,2012
"1839","400277896","2012-11-23","ind",97,"sa",104,2012
"1840","400277978","2012-12-05","ind",99,"por",92,2012
"1841","400277991","2012-12-07","ind",89,"den",92,2012
"1842","400278014","2012-12-09","okc",104,"ind",93,2012
"1843","400278081","2012-12-18","mil",98,"ind",93,2012
"1844","400278089","2012-12-19","ind",104,"utah",84,2012
"1845","400278113","2012-12-22","no",75,"ind",81,2012
"1846","400278158","2012-12-29","atl",109,"ind",100,2012
"1847","400278172","2012-12-31","ind",88,"mem",83,2012
"1848","400278187","2013-01-02","ind",89,"wsh",81,2012
"1849","400278211","2013-01-05","ind",95,"mil",80,2012
"1850","400278232","2013-01-08","ind",87,"mia",77,2012
"1851","400278263","2013-01-12","ind",96,"cha",88,2012
"1852","400278285","2013-01-15","cha",76,"ind",103,2012
"1853","400278291","2013-01-16","orl",97,"ind",86,2012
"1854","400278307","2013-01-18","ind",105,"hou",95,2012
"1855","400278325","2013-01-21","mem",81,"ind",82,2012
"1856","400278347","2013-01-23","por",100,"ind",80,2012
"1857","400278370","2013-01-26","utah",114,"ind",110,2012
"1858","400278384","2013-01-28","den",102,"ind",101,2012
"1859","400278405","2013-02-01","ind",102,"mia",89,2012
"1860","400278435","2013-02-05","ind",114,"atl",103,2012
"1861","400278497","2013-02-13","ind",101,"cha",77,2012
"1862","400278636","2013-03-08","orl",86,"ind",115,2012
"1863","400278658","2013-03-10","mia",105,"ind",91,2012
"1864","400278678","2013-03-13","ind",107,"min",91,2012
"1865","400278724","2013-03-19","ind",95,"orl",73,2012
"1866","400278744","2013-03-22","ind",102,"mil",78,2012
"1867","400278770","2013-03-25","ind",100,"atl",94,2012
"1868","400278784","2013-03-27","hou",91,"ind",100,2012
"1869","400278792","2013-03-28","dal",78,"ind",103,2012
"1870","400278850","2013-04-05","ind",75,"okc",97,2012
"1871","400278858","2013-04-06","wsh",104,"ind",85,2012
"1872","400277777","2012-11-07","mil",90,"mem",108,2012
"1873","400277788","2012-11-09","wsh",91,"mil",101,2012
"1874","400277856","2012-11-17","mil",117,"no",113,2012
"1875","400277868","2012-11-19","cha",102,"mil",98,2012
"1876","400277883","2012-11-21","mia",113,"mil",106,2012
"1877","400277950","2012-11-30","min",95,"mil",85,2012
"1878","400277967","2012-12-03","no",102,"mil",81,2012
"1879","400277984","2012-12-05","sa",110,"mil",99,2012
"1880","400277997","2012-12-07","mil",108,"cha",93,2012
"1881","400278094","2012-12-19","mem",90,"mil",80,2012
"1882","400278165","2012-12-29","mil",104,"mia",85,2012
"1883","400278190","2013-01-02","mil",110,"sa",117,2012
"1884","400278206","2013-01-04","mil",101,"hou",115,2012
"1885","400278319","2013-01-19","por",104,"mil",110,2012
"1886","400278421","2013-02-02","mil",107,"orl",98,2012
"1887","400278439","2013-02-05","den",112,"mil",104,2012
"1888","400278452","2013-02-06","utah",100,"mil",86,2012
"1889","400278487","2013-02-11","mil",90,"wsh",102,2012
"1890","400278548","2013-02-23","mil",102,"atl",103,2012
"1891","400278568","2013-02-26","dal",90,"mil",95,2012
"1892","400278576","2013-02-27","hou",107,"mil",110,2012
"1893","400278610","2013-03-04","mil",109,"utah",108,2012
"1894","400278673","2013-03-12","mil",108,"dal",115,2012
"1895","400278677","2013-03-13","wsh",106,"mil",93,2012
"1896","400278695","2013-03-15","mil",94,"mia",107,2012
"1897","400278706","2013-03-17","mil",115,"orl",109,2012
"1898","400278725","2013-03-19","mil",102,"por",95,2012
"1899","400278731","2013-03-20","atl",98,"mil",90,2012
"1900","400278760","2013-03-24","mil",99,"atl",104,2012
"1901","400278810","2013-03-30","mil",99,"okc",109,2012
"1902","400278822","2013-04-01","mil",131,"cha",102,2012
"1903","400278836","2013-04-03","mil",98,"min",107,2012
"1904","400278877","2013-04-09","mia",94,"mil",83,2012
"1905","400278886","2013-04-10","orl",113,"mil",103,2012
"1906","400278899","2013-04-12","atl",109,"mil",104,2012
"1907","400278910","2013-04-13","cha",95,"mil",85,2012
"1908","400278927","2013-04-15","mil",111,"den",112,2012
"1909","400278946","2013-04-17","okc",89,"mil",95,2012
"1910","400277729","2012-10-31","utah",113,"dal",94,2012
"1911","400277754","2012-11-03","dal",126,"cha",99,2012
"1912","400277766","2012-11-05","dal",114,"por",91,2012
"1913","400277803","2012-11-10","cha",101,"dal",97,2012
"1914","400277820","2012-11-12","dal",82,"min",90,2012
"1915","400277835","2012-11-14","dal",107,"wsh",101,2012
"1916","400278010","2012-12-08","hou",109,"dal",116,2012
"1917","400278062","2012-12-15","min",114,"dal",106,2012
"1918","400278098","2012-12-20","dal",95,"mia",110,2012
"1919","400278106","2012-12-21","mem",92,"dal",82,2012
"1920","400278122","2012-12-23","sa",129,"dal",91,2012
"1921","400278143","2012-12-27","okc",111,"dal",105,2012
"1922","400278151","2012-12-28","dal",85,"den",106,2012
"1923","400278169","2012-12-30","dal",86,"sa",111,2012
"1924","400278178","2013-01-01","wsh",94,"dal",103,2012
"1925","400278189","2013-01-02","mia",119,"dal",109,2012
"1926","400278215","2013-01-05","dal",96,"no",99,2012
"1927","400278228","2013-01-07","utah",100,"dal",94,2012
"1928","400278267","2013-01-12","dal",104,"mem",83,2012
"1929","400278280","2013-01-14","dal",113,"min",98,2012
"1930","400278295","2013-01-16","dal",105,"hou",100,2012
"1931","400278312","2013-01-18","dal",114,"okc",117,2012
"1932","400278322","2013-01-20","orl",105,"dal",111,2012
"1933","400278359","2013-01-25","dal",107,"sa",113,2012
"1934","400278388","2013-01-29","por",106,"dal",104,2012
"1935","400278432","2013-02-04","okc",112,"dal",91,2012
"1936","400278450","2013-02-06","dal",105,"por",99,2012
"1937","400278488","2013-02-11","dal",101,"atl",105,2012
"1938","400278526","2013-02-20","dal",111,"orl",96,2012
"1939","400278538","2013-02-22","no",100,"dal",104,2012
"1940","400278575","2013-02-27","mem",90,"dal",84,2012
"1941","400278605","2013-03-03","hou",136,"dal",103,2012
"1942","400278628","2013-03-06","dal",112,"hou",108,2012
"1943","400278660","2013-03-10","min",77,"dal",100,2012
"1944","400278687","2013-03-14","sa",92,"dal",91,2012
"1945","400278710","2013-03-17","dal",101,"okc",107,2012
"1946","400278716","2013-03-18","atl",113,"dal",127,2012
"1947","400278765","2013-03-24","dal",113,"utah",108,2012
"1948","400278844","2013-04-04","den",95,"dal",94,2012
"1949","400278873","2013-04-07","por",91,"dal",96,2012
"1950","400278905","2013-04-12","dal",108,"den",105,2012
"1951","400278919","2013-04-14","no",89,"dal",107,2012
"1952","400278928","2013-04-15","dal",97,"mem",103,2012
"1953","400278944","2013-04-17","dal",99,"no",87,2012
"1954","400277738","2012-11-02","atl",102,"hou",109,2012
"1955","400277752","2012-11-03","hou",85,"por",95,2012
"1956","400277779","2012-11-07","hou",87,"den",93,2012
"1957","400277793","2012-11-09","mem",93,"hou",85,2012
"1958","400277819","2012-11-12","hou",110,"mia",113,2012
"1959","400277832","2012-11-14","hou",100,"no",96,2012
"1960","400277849","2012-11-16","por",119,"hou",117,2012
"1961","400277873","2012-11-19","utah",102,"hou",91,2012
"1962","400277938","2012-11-28","okc",120,"hou",98,2012
"1963","400277957","2012-12-01","hou",124,"utah",116,2012
"1964","400277998","2012-12-07","sa",114,"hou",92,2012
"1965","400278021","2012-12-10","hou",126,"sa",134,2012
"1966","400278037","2012-12-12","hou",99,"wsh",93,2012
"1967","400278114","2012-12-22","hou",121,"mem",96,2012
"1968","400278137","2012-12-26","min",84,"hou",87,2012
"1969","400278152","2012-12-28","sa",122,"hou",116,2012
"1970","400278163","2012-12-29","hou",94,"okc",124,2012
"1971","400278175","2012-12-31","hou",123,"atl",104,2012
"1972","400278191","2013-01-02","hou",104,"no",92,2012
"1973","400278241","2013-01-09","no",88,"hou",79,2012
"1974","400278317","2013-01-19","min",92,"hou",79,2012
"1975","400278327","2013-01-21","cha",94,"hou",100,2012
"1976","400278342","2013-01-23","hou",95,"den",105,2012
"1977","400278358","2013-01-25","no",82,"hou",100,2012
"1978","400278385","2013-01-28","utah",80,"hou",125,2012
"1979","400278399","2013-01-30","den",118,"hou",110,2012
"1980","400278419","2013-02-02","hou",109,"cha",95,2012
"1981","400278446","2013-02-06","mia",114,"hou",108,2012
"1982","400278463","2013-02-08","hou",118,"por",103,2012
"1983","400278524","2013-02-20","hou",122,"okc",119,2012
"1984","400278543","2013-02-23","wsh",105,"hou",103,2012
"1985","400278586","2013-03-01","orl",110,"hou",118,2012
"1986","400278693","2013-03-15","hou",108,"min",100,2012
"1987","400278734","2013-03-20","hou",100,"utah",93,2012
"1988","400278762","2013-03-24","hou",96,"sa",95,2012
"1989","400278799","2013-03-29","mem",103,"hou",94,2012
"1990","400278824","2013-04-01","hou",111,"orl",103,2012
"1991","400278856","2013-04-05","por",98,"hou",116,2012
"1992","400278864","2013-04-06","den",132,"hou",114,2012
"1993","400278904","2013-04-12","hou",78,"mem",82,2012
"1994","400277765","2012-11-05","mem",103,"utah",94,2012
"1995","400277812","2012-11-11","mem",104,"mia",86,2012
"1996","400277833","2012-11-14","okc",97,"mem",107,2012
"1997","400277854","2012-11-17","cha",87,"mem",94,2012
"1998","400277870","2012-11-19","mem",92,"den",97,2012
"1999","400277959","2012-12-01","sa",99,"mem",95,2012
"2000","400277995","2012-12-07","no",89,"mem",96,2012
"2001","400278009","2012-12-08","mem",83,"atl",93,2012
"2002","400278055","2012-12-14","den",99,"mem",94,2012
"2003","400278065","2012-12-15","utah",86,"mem",99,2012
"2004","400278162","2012-12-29","mem",81,"den",72,2012
"2005","400278204","2013-01-04","mem",84,"por",86,2012
