"","playerId","playerName","SEASON","team","avg_GP","avg_GS","avg_MIN","avg_FG_made","avg_FG_attempted","avg_FGpercent","avg_ThreeP_made","avg_ThreeP_attempted","avg_ThreePpercent","avg_FT_made","avg_FT_attempted","avg_FTpercent","avg_OR","avg_DR","avg_REB","avg_AST","avg_BLK","avg_STL","avg_PF","avg_TO","avg_PTS","total_FG_made","total_FG_attempted","total_FGpercent","total_ThreeP_made","total_ThreeP_attempted","total_ThreePpercent","total_FT_made","total_FT_attempted","total_FTpercent","total_OR","total_DR","total_REB","total_AST","total_BLK","total_STL","total_PF","total_TO","total_PTS","misc_total_DBLDBL","misc_total_TRIDBL","misc_total_DQ","misc_total_EJECT","misc_total_TECH","misc_total_FLAG","misc_total_AST_TO","misc_total_STL_TO","misc_total_RAT","misc_total_SCEFF","misc_total_SHEFF"
"1436","687","Theo Ratliff",2004,"por",63,45,27.5,1.8,4.1,0.447,0,0,0,1.2,1.7,0.692,1.8,3.5,5.3,0.5,2.5,0.4,2.9,0.9,4.8,115,257,0.447,0,0,0,74,107,0.692,111,220,331,34,158,23,183,56,304,2,0,4,0,0,0,0.61,0.41,13.99,1.183,0.447
"1437","687","Theo Ratliff",2005,"por",55,19,23.7,2,3.4,0.571,0,0,0,1,1.5,0.651,1.6,3.5,5.1,0.5,1.6,0.3,2.6,0.9,4.9,108,189,0.571,0,0,0,54,83,0.651,89,190,279,28,88,18,143,47,270,1,0,1,0,0,0,0.6,0.38,13.27,1.429,0.571
"1438","687","Theo Ratliff",2006,"bos",2,2,22,0.5,1.5,0.333,0,0,0,1.5,2,0.75,1,2.5,3.5,0,1.5,0.5,3,0.5,2.5,1,3,0.333,0,0,0,3,4,0.75,2,5,7,0,3,1,6,1,5,0,0,0,0,0,0,0,1,7.93,1.667,0.333
"1439","687","Theo Ratliff",2007,"det",16,3,13.9,1.1,2.5,0.45,0,0,0,0.8,1.1,0.667,1.2,1.9,3.1,0.4,1.1,0.3,1.8,0.6,3,18,40,0.45,0,0,0,12,18,0.667,19,31,50,7,18,4,29,9,48,0,0,0,0,0,0,0.67,0.33,10.21,1.306,0.482
"1440","687","Theo Ratliff",2007,"min",10,6,21.4,2.3,4.5,0.511,0,0.1,0,1.7,2.5,0.68,1.3,2.6,3.9,0.7,1.9,0.3,3,1.2,6.3,23,45,0.511,0,1,0,17,25,0.68,13,26,39,7,19,3,30,12,63,0,0,1,0,0,0,0.67,0.33,10.21,1.306,0.482
"1441","687","Theo Ratliff",2008,"phi",46,0,12.6,0.7,1.4,0.531,0,0,0,0.5,0.8,0.6,1,1.8,2.8,0.2,1,0.4,1.7,0.3,1.9,34,64,0.531,0,0,0,21,35,0.6,46,82,128,9,47,17,77,14,89,0,0,0,0,0,0,0.64,1.21,6.67,1.391,0.531
"1442","687","Theo Ratliff",2009,"sa",21,3,8.7,0.8,1.7,0.444,0,0,0,0.1,0.2,0.5,0.7,1.2,1.9,0.4,0.9,0.1,1.3,0.8,1.6,16,36,0.444,0,0,0,2,4,0.5,15,25,40,9,18,3,27,16,34,0,0,0,0,0,1,0.61,0.29,9.04,1.171,0.461
"1443","687","Theo Ratliff",2009,"cha",28,26,22.3,1.9,4.1,0.466,0,0,0,1.3,1.6,0.783,1.6,2.6,4.2,0.6,1.5,0.3,2.1,0.9,5.1,54,116,0.466,0,0,0,36,46,0.783,44,73,117,16,43,9,60,25,144,0,0,1,0,1,0,0.61,0.29,9.04,1.171,0.461
"1444","687","Theo Ratliff",2010,"lal",10,0,7.1,0.1,0.6,0.167,0,0,0,0,0.2,0,0.6,0.7,1.3,0.3,0.5,0.2,0.7,0.3,0.2,1,6,0.167,0,0,0,0,2,0,6,7,13,3,5,2,7,3,2,0,0,0,0,0,0,1,0.67,2.15,0.333,0.167
"1445","692","Michael Redd",2000,"mil",6,0,5.8,0.8,3.2,0.263,0,0.5,0,0.5,1,0.5,0.5,0.2,0.7,0.2,0,0.2,0.3,0.2,2.2,5,19,0.263,0,3,0,3,6,0.5,3,1,4,1,0,1,2,1,13,0,0,0,0,0,0,1,1,1.81,0.684,0.263
"1446","692","Michael Redd",2001,"mil",67,8,21.1,4.4,9.1,0.483,1.3,3,0.444,1.4,1.7,0.791,1.2,2.2,3.3,1.4,0.1,0.6,1.4,0.9,11.4,294,609,0.483,88,198,0.444,91,115,0.791,77,147,224,91,7,42,96,57,767,2,0,0,0,0,0,1.6,0.74,18.21,1.259,0.555
"1447","692","Michael Redd",2002,"mil",82,14,28.2,5.5,11.8,0.469,2.2,5.1,0.438,1.8,2.3,0.805,1.2,3.3,4.5,1.4,0.2,1.2,1.7,0.9,15.1,455,971,0.469,182,416,0.438,149,185,0.805,98,273,371,117,13,100,143,74,1241,6,0,0,0,0,0,1.58,1.35,24.19,1.278,0.562
"1448","692","Michael Redd",2003,"mil",82,82,36.8,7.7,17.5,0.44,1.5,4.4,0.35,4.7,5.4,0.868,1.4,3.5,5,2.3,0.1,1,1.9,1.4,21.7,633,1439,0.44,127,363,0.35,383,441,0.868,118,289,407,185,6,81,152,116,1776,2,0,0,0,0,0,1.59,0.7,31.11,1.234,0.484
"1449","692","Michael Redd",2004,"mil",75,75,38,8.3,18.9,0.441,1.4,3.9,0.355,4.9,5.8,0.854,1,3.2,4.2,2.3,0.1,0.8,2,1.8,23,625,1418,0.441,104,293,0.355,369,432,0.854,72,240,312,172,8,63,152,133,1723,1,0,0,0,0,0,1.29,0.47,31.22,1.215,0.477
"1450","692","Michael Redd",2005,"mil",80,80,39.1,8.5,19,0.45,2,5.2,0.395,6.3,7.1,0.877,1,3.3,4.3,2.9,0.1,1.2,2,2.1,25.4,682,1516,0.45,163,413,0.395,501,571,0.877,78,264,342,229,5,95,157,170,2028,0,0,1,0,0,0,1.35,0.56,35.49,1.338,0.504
"1451","692","Michael Redd",2006,"mil",53,53,38.4,9,19.3,0.465,2.2,5.8,0.382,6.5,7.8,0.829,0.8,2.9,3.7,2.3,0.2,1.2,1.5,2.3,26.7,477,1025,0.465,117,306,0.382,345,416,0.829,42,154,196,124,9,63,78,122,1416,0,0,0,0,1,0,1.02,0.52,35.89,1.381,0.522
"1452","692","Michael Redd",2007,"mil",72,71,37.5,7.6,17.3,0.442,1.8,5,0.362,5.6,6.8,0.82,1.2,3.1,4.3,3.4,0.2,0.9,1.7,2.5,22.7,550,1243,0.442,130,359,0.362,402,490,0.82,85,224,309,247,13,65,120,181,1632,2,0,0,0,0,0,1.36,0.36,32.42,1.313,0.495
"1453","692","Michael Redd",2008,"mil",33,32,36.5,7.5,16.6,0.455,2.1,5.8,0.366,4,4.9,0.814,0.7,2.5,3.2,2.7,0.1,1.1,1.4,1.6,21.2,249,547,0.455,70,191,0.366,131,161,0.814,24,83,107,88,2,35,45,53,699,1,0,0,0,0,0,1.66,0.66,29.83,1.278,0.519
"1454","692","Michael Redd",2009,"mil",18,12,27.3,4.2,11.8,0.352,1,3.3,0.3,2.6,3.7,0.712,0.6,2.4,3,2.2,0.1,1.1,1.3,0.8,11.9,75,213,0.352,18,60,0.3,47,66,0.712,11,43,54,39,2,19,24,15,215,0,0,0,0,0,0,2.6,1.27,16.95,1.009,0.394
"1455","692","Michael Redd",2010,"mil",10,0,13.4,1.8,4.5,0.4,0.4,1.7,0.235,0.4,0.4,1,0,0.8,0.8,1.2,0.1,0.2,0.4,0.4,4.4,18,45,0.4,4,17,0.235,4,4,1,0,8,8,12,1,2,4,4,44,0,0,0,0,0,0,3,0.5,6.88,0.978,0.444
"1456","692","Michael Redd",2011,"phx",51,2,15.1,2.8,7.1,0.4,0.8,2.6,0.318,1.7,2.2,0.793,0.3,1.2,1.5,0.6,0,0.3,0.6,0.7,8.2,144,360,0.4,42,132,0.318,88,111,0.793,14,63,77,33,0,13,29,37,418,0,0,0,0,0,0,0.89,0.35,10.28,1.161,0.458
"1457","703","Quentin Richardson",2000,"lac",76,28,17.9,3.1,6.9,0.442,0.7,2,0.331,1.3,2.1,0.627,1.4,2,3.4,0.8,0.1,0.6,1.3,0.8,8.1,232,525,0.442,50,151,0.331,99,158,0.627,105,152,257,62,7,42,98,64,613,1,0,0,0,2,0,0.97,0.66,12.68,1.168,0.49
"1458","703","Quentin Richardson",2001,"lac",81,0,26.6,4.9,11.4,0.432,1.6,4.3,0.381,1.8,2.3,0.765,1.4,2.7,4.1,1.6,0.3,1,1.8,1.3,13.3,400,926,0.432,133,349,0.381,143,187,0.765,113,221,334,128,21,78,142,102,1076,5,0,2,0,0,0,1.25,0.76,20.64,1.162,0.504
"1459","703","Quentin Richardson",2002,"lac",59,13,23.2,3.4,9.3,0.372,1,3.4,0.308,1.4,2.1,0.685,1.7,3.1,4.8,0.9,0.2,0.6,1.6,1.1,9.4,203,546,0.372,61,198,0.308,85,124,0.685,98,183,281,52,10,35,92,64,552,2,0,0,0,1,0,0.81,0.55,14.56,1.011,0.428
"1460","703","Quentin Richardson",2003,"lac",65,64,36,6.5,16.4,0.398,1.8,5.2,0.352,2.3,3.1,0.74,2.3,4.1,6.4,2.1,0.3,1,2,2.2,17.2,425,1068,0.398,120,341,0.352,151,204,0.74,146,268,414,139,19,67,130,141,1121,11,0,0,1,6,0,0.99,0.48,26.01,1.05,0.454
"1461","703","Quentin Richardson",2004,"phx",79,78,35.9,5.2,13.2,0.389,2.9,8,0.358,1.7,2.3,0.739,1.2,4.9,6.1,2,0.3,1.2,2.5,1.3,14.9,407,1045,0.389,226,631,0.358,136,184,0.739,91,388,479,158,27,96,197,102,1176,8,0,4,0,5,0,1.55,0.94,24.61,1.125,0.498
"1462","703","Quentin Richardson",2005,"ny",55,43,26.2,3,8.3,0.355,1.2,3.4,0.34,1.1,1.7,0.67,1.2,3,4.2,1.6,0.1,0.7,2.4,1,8.2,163,459,0.355,64,188,0.34,61,91,0.67,65,165,230,88,6,39,134,56,451,0,0,0,0,5,0,1.57,0.7,13.85,0.983,0.425
"1463","703","Quentin Richardson",2006,"ny",49,47,33.1,4.7,11.1,0.418,2,5.3,0.376,1.7,2.4,0.692,1.3,5.9,7.2,2.2,0.1,0.7,2.7,1.4,13,228,545,0.418,97,258,0.376,83,120,0.692,65,287,352,108,7,36,133,70,636,8,0,2,1,6,0,1.54,0.51,23.47,1.167,0.507
"1464","703","Quentin Richardson",2007,"ny",65,65,28.3,3.1,8.5,0.359,1.1,3.3,0.322,0.9,1.4,0.682,0.9,4,4.8,1.8,0.2,0.7,2.4,1.1,8.1,199,555,0.359,69,214,0.322,60,88,0.682,56,259,315,116,15,44,153,69,527,1,0,2,1,5,0,1.68,0.64,14.81,0.95,0.421
"1465","703","Quentin Richardson",2008,"ny",72,51,26.3,3.6,9.3,0.393,1.7,4.6,0.365,1.2,1.6,0.761,1,3.4,4.4,1.6,0.1,0.7,1.8,1,10.2,262,667,0.393,120,329,0.365,89,117,0.761,71,248,319,117,7,47,132,74,733,1,0,1,1,2,0,1.58,0.64,16.93,1.099,0.483
"1466","703","Quentin Richardson",2009,"mia",76,75,27.4,3.2,7.4,0.431,1.9,4.7,0.397,0.7,0.9,0.732,0.8,4.1,4.9,1.2,0.2,0.9,2.2,0.8,8.9,242,561,0.431,142,358,0.397,52,71,0.732,64,310,374,93,18,70,169,62,678,5,0,0,0,5,0,1.5,1.13,16.97,1.209,0.558
"1467","703","Quentin Richardson",2010,"orl",57,19,16.8,1.5,4.5,0.341,0.7,2.6,0.288,0.6,0.8,0.75,0.7,2.4,3.1,0.7,0.1,0.4,1.3,0.6,4.4,87,255,0.341,42,146,0.288,33,44,0.75,39,139,178,38,5,25,74,33,249,0,0,0,1,3,0,1.15,0.76,8.11,0.976,0.424
"1468","703","Quentin Richardson",2011,"orl",48,3,18,1.5,4.1,0.376,0.9,2.5,0.347,0.5,0.6,0.833,0.3,2.3,2.6,0.8,0.1,0.6,1.5,0.6,4.5,74,197,0.376,42,121,0.347,25,30,0.833,15,108,123,38,6,28,74,29,215,0,0,2,1,3,1,1.31,0.97,8.46,1.091,0.482
"1469","703","Quentin Richardson",2012,"ny",1,0,29,1,11,0.091,1,4,0.25,2,2,1,5,5,10,1,0,0,1,2,5,1,11,0.091,1,4,0.25,2,2,1,5,5,10,1,0,0,1,2,5,0,0,0,0,0,0,0.5,0,9,0.455,0.136
"1470","739","Malik Rose",1996,"NA",54,1,9.7,1.1,2.4,0.477,0,0,0,0.7,1.1,0.613,1.3,1.7,3,0.6,0.3,0.5,2.1,0.8,3,61,128,0.477,0,2,0,38,62,0.613,70,94,164,32,17,28,114,41,160,0,0,3,0,1,0,0.78,0.68,7.21,1.25,0.477
"1471","739","Malik Rose",1997,"sa",53,0,8.1,1.1,2.6,0.434,0,0.1,0.333,0.7,1.2,0.639,0.8,0.9,1.7,0.4,0.1,0.4,1.5,0.8,3,59,136,0.434,1,3,0.333,39,61,0.639,40,50,90,19,7,21,79,44,158,0,0,1,0,2,0,0.43,0.48,4.99,1.162,0.438
"1472","739","Malik Rose",1998,"sa",47,0,12.9,2,4.3,0.463,0,0,0,2.1,3.1,0.671,1.9,2,3.9,0.6,0.5,0.9,2.6,1.2,6,93,201,0.463,0,1,0,98,146,0.671,90,92,182,29,22,40,120,56,284,0,0,0,0,1,0,0.52,0.71,11.3,1.413,0.463
"1473","739","Malik Rose",1999,"sa",74,3,18.1,2.4,5.2,0.457,0,0,0.333,1.9,2.7,0.722,1.8,2.7,4.5,0.6,0.7,0.5,3.1,1.3,6.7,176,385,0.457,1,3,0.333,143,198,0.722,133,202,335,47,52,35,232,99,496,3,0,2,1,2,0,0.47,0.35,12.65,1.288,0.458
"1474","739","Malik Rose",2000,"sa",57,9,21.4,2.8,6.5,0.435,0.1,0.3,0.176,2,2.8,0.713,1.7,3.7,5.4,0.8,0.7,1,2.6,1.3,7.7,160,368,0.435,3,17,0.176,114,160,0.713,95,213,308,48,40,59,148,74,437,7,0,1,0,1,0,0.65,0.8,15.13,1.188,0.439
"1475","739","Malik Rose",2001,"sa",82,1,21,3.6,7.7,0.463,0,0.1,0.083,2.3,3.1,0.72,2.1,3.9,6,0.7,0.5,0.9,2.5,1.7,9.4,293,633,0.463,1,12,0.083,185,257,0.72,172,320,492,61,42,70,208,140,772,5,0,2,0,5,0,0.44,0.5,16.96,1.22,0.464
"1476","739","Malik Rose",2002,"sa",79,13,24.5,3.7,8,0.459,0,0.1,0.4,3.1,3.9,0.791,1.9,4.5,6.4,1.6,0.5,0.7,2.6,2.2,10.4,289,630,0.459,2,5,0.4,242,306,0.791,148,358,506,124,40,57,206,170,822,10,0,2,0,1,0,0.73,0.34,19.27,1.305,0.46
"1477","739","Malik Rose",2003,"sa",67,13,18.7,2.6,6,0.428,0,0,0,2.7,3.4,0.813,1.6,3.1,4.8,1,0.4,0.5,2.4,1.7,7.9,173,404,0.428,0,3,0,183,225,0.813,110,210,320,69,24,36,164,112,529,6,0,1,0,5,0,0.62,0.32,13.99,1.309,0.428
"1478","739","Malik Rose",2004,"ny",26,4,23.6,2.8,6.7,0.425,0,0.2,0.167,2.6,3.3,0.782,1.3,3.1,4.4,0.7,0.3,0.6,3.2,1.8,8.3,74,174,0.425,1,6,0.167,68,87,0.782,34,80,114,18,7,15,84,46,217,1,0,1,0,1,0,0.58,0.45,12.55,1.211,0.45
"1479","739","Malik Rose",2004,"sa",50,1,17.2,2.5,5.3,0.464,0,0.1,0,1.4,2,0.697,1.9,2.6,4.5,0.8,0.2,0.6,2.5,1.1,6.3,124,267,0.464,0,4,0,69,99,0.697,95,132,227,41,9,31,124,56,317,2,0,1,0,0,0,0.58,0.45,12.55,1.211,0.45
"1480","739","Malik Rose",2005,"ny",72,35,15.5,1.5,3.9,0.374,0,0,1,1.5,1.9,0.781,1.2,2.4,3.6,0.9,0.2,0.6,2,1.1,4.4,105,281,0.374,1,1,1,107,137,0.781,84,175,259,67,14,43,145,80,318,4,0,1,0,4,1,0.84,0.54,8.96,1.132,0.375
"1481","739","Malik Rose",2006,"ny",65,2,12.5,1.1,2.9,0.398,0,0.1,0.25,0.6,0.8,0.808,0.7,2,2.7,1,0.1,0.4,1.8,1,3,74,186,0.398,2,8,0.25,42,52,0.808,47,128,175,65,9,26,120,65,192,1,0,2,0,3,0,1,0.4,6.75,1.032,0.403
"1482","739","Malik Rose",2007,"ny",49,3,10.1,1.3,3.7,0.367,0,0.1,0.286,0.8,1,0.725,0.6,1.5,2.1,0.6,0.1,0.3,1.6,0.8,3.5,66,180,0.367,2,7,0.286,37,51,0.725,31,72,103,28,7,16,80,40,171,0,0,1,0,0,0,0.7,0.4,5.81,0.95,0.372
"1483","739","Malik Rose",2008,"ny",18,0,8.9,0.6,2.3,0.268,0,0.2,0,0.4,0.6,0.727,0.2,1.5,1.7,0.6,0.1,0.1,1.3,0.9,1.7,11,41,0.268,0,4,0,8,11,0.727,4,27,31,10,1,1,24,17,30,0,0,0,0,1,0,1,0.28,6.39,0.992,0.344
"1484","739","Malik Rose",2008,"okc",20,0,15.7,1.7,4.5,0.378,0,0.2,0,1.6,2,0.8,0.7,2.6,3.3,1.3,0.1,0.5,2.4,1,5,34,90,0.378,0,3,0,32,40,0.8,13,52,65,26,2,9,48,19,100,0,0,1,0,0,0,1,0.28,6.39,0.992,0.344
"1485","741","Michael Ruffin",1999,"chi",71,6,13.7,0.8,1.9,0.42,0,0,0,0.6,1.2,0.489,1.7,1.9,3.5,0.6,0.4,0.4,2.4,0.8,2.2,58,138,0.42,0,0,0,43,88,0.489,117,133,250,44,26,26,170,59,159,1,0,1,0,0,0,0.75,0.44,6.49,1.152,0.42
"1486","741","Michael Ruffin",2000,"chi",45,16,19.5,0.9,2,0.444,0,0,0,0.9,1.7,0.506,2.2,3.6,5.8,0.9,0.8,0.7,2.9,1,2.6,40,90,0.444,0,0,0,39,77,0.506,101,161,262,39,38,30,131,46,119,2,0,2,0,0,0,0.85,0.65,10.35,1.322,0.444
"1487","741","Michael Ruffin",2001,"phi",15,0,11.3,0.5,1.7,0.269,0,0,0,0.1,0.5,0.25,1.5,1.9,3.4,0.3,0.5,0.3,1.5,0.7,1.1,7,26,0.269,0,0,0,2,8,0.25,23,28,51,5,8,5,23,11,16,0,0,0,0,0,0,0.45,0.45,4.67,0.615,0.269
"1488","741","Michael Ruffin",2003,"utah",41,23,17.9,0.9,2.9,0.325,0,0,0,0.4,0.9,0.421,1.9,3.2,5,1,0.5,0.5,2.5,1,2.2,38,117,0.325,0,0,0,16,38,0.421,78,129,207,41,21,22,103,42,92,0,0,1,0,1,0,0.98,0.52,8.28,0.786,0.325
"1489","741","Michael Ruffin",2004,"wsh",79,7,16,0.5,1.3,0.414,0,0,0,0.4,0.8,0.433,2,2.2,4.2,0.8,0.5,0.5,2.4,0.6,1.4,41,99,0.414,0,1,0,29,67,0.433,157,175,332,64,41,43,193,44,111,0,0,4,0,0,0,1.45,0.98,7.26,1.121,0.414
"1490","741","Michael Ruffin",2005,"wsh",76,4,13.3,0.4,1,0.442,0,0,0,0.5,1,0.5,1.6,2,3.6,0.4,0.4,0.4,2.4,0.5,1.4,34,77,0.442,0,2,0,37,74,0.5,122,149,271,27,31,33,179,38,105,0,0,1,0,0,1,0.71,0.87,5.83,1.364,0.442
"1491","741","Michael Ruffin",2006,"wsh",30,0,9,0.2,0.6,0.278,0,0,0,0.2,0.6,0.368,1.2,0.9,2.1,0.2,0.3,0.2,1.4,0.4,0.6,5,18,0.278,0,0,0,7,19,0.368,35,27,62,6,8,6,43,12,17,0,0,0,0,0,0,0.5,0.5,2.76,0.944,0.278
"1492","741","Michael Ruffin",2007,"mil",46,2,13.7,0.7,1.3,0.532,0,0,0,0.5,1.4,0.397,2,2.1,4,0.5,0.4,0.7,2,0.4,2,33,62,0.532,0,0,0,25,63,0.397,90,96,186,24,19,31,93,19,91,1,0,1,0,0,1,1.26,1.63,7.4,1.468,0.532
"1493","741","Michael Ruffin",2008,"por",11,0,3.2,0.2,0.6,0.286,0,0,0,0.2,0.2,1,0.6,0.5,1,0,0.1,0.3,0.6,0.2,0.5,2,7,0.286,0,0,0,2,2,1,6,5,11,0,1,3,7,2,6,0,0,0,0,0,0,0,1.5,1.68,0.857,0.286
"1494","779","Brian Skinner",1998,"lac",21,0,12.3,1.6,3.4,0.465,0,0,0,1,1.6,0.606,1,1.6,2.5,0,0.6,0.5,1,0.9,4.1,33,71,0.465,0,0,0,20,33,0.606,20,33,53,1,13,10,20,19,86,0,0,0,0,0,1,0.05,0.53,7.26,1.211,0.465
"1495","779","Brian Skinner",1999,"lac",33,9,23.5,2.1,4.1,0.507,0,0,0,1.3,2,0.662,1.9,4.2,6.1,0.3,1.3,0.5,2.3,1.1,5.4,68,134,0.507,0,0,0,43,65,0.662,63,138,201,11,44,16,75,37,179,3,0,0,0,0,0,0.3,0.43,13.8,1.336,0.507
"1496","779","Brian Skinner",2000,"lac",39,23,15,1.6,4.1,0.398,0,0,0,0.8,1.5,0.542,1.4,2.9,4.3,0.5,0.3,0.4,1.6,0.8,4.1,64,161,0.398,0,0,0,32,59,0.542,55,113,168,18,11,14,61,32,160,1,0,0,0,0,0,0.56,0.44,8.54,0.994,0.398
"1497","779","Brian Skinner",2001,"cle",65,8,17,1.4,2.5,0.543,0,0,0,0.7,1.2,0.608,1.4,2.9,4.3,0.3,0.9,0.4,2,0.6,3.4,88,162,0.543,0,0,0,48,79,0.608,93,188,281,17,61,24,130,42,224,2,0,1,0,1,0,0.4,0.57,9.61,1.383,0.543
"1498","779","Brian Skinner",2002,"phi",77,9,17.9,2.4,4.3,0.55,0,0,0,1.3,2.1,0.602,1.8,3,4.8,0.2,0.7,0.6,2.3,0.8,6,182,331,0.55,0,0,0,97,161,0.602,136,230,366,19,53,47,176,62,461,3,0,1,0,0,0,0.31,0.76,12.56,1.393,0.55
"1499","779","Brian Skinner",2003,"mil",56,54,28.2,4.6,9.2,0.497,0,0,0,1.4,2.5,0.572,2.1,5.2,7.3,0.9,1.1,0.5,2.9,1.4,10.5,255,513,0.497,0,0,0,79,138,0.572,119,292,411,49,61,30,165,78,589,11,0,3,0,0,0,0.63,0.38,20.55,1.148,0.497
"1500","779","Brian Skinner",2004,"phi",24,0,10.3,0.9,2.4,0.386,0,0,0,0.2,0.7,0.294,1,1.6,2.6,0.2,0.3,0.2,1.2,0.5,2,22,57,0.386,0,1,0,5,17,0.294,23,39,62,5,6,5,29,13,49,0,0,0,0,1,0,1.08,0.78,13.03,1.137,0.507
"1501","779","Brian Skinner",2004,"sac",25,23,27.8,3.3,5.9,0.554,0,0,0,0.8,2.1,0.377,3.4,5.4,8.7,1.5,1.7,1,2.9,1.1,7.4,82,148,0.554,0,0,0,20,53,0.377,84,134,218,38,43,26,73,27,184,5,0,0,0,0,0,1.08,0.78,13.03,1.137,0.507
"1502","779","Brian Skinner",2005,"por",27,5,19.1,1.6,3.4,0.484,0,0,0,0.6,1.1,0.517,1.7,3,4.7,0.5,0.9,0.5,2.4,1,3.8,44,91,0.484,0,0,0,15,29,0.517,46,81,127,13,23,14,65,27,103,0,0,1,0,1,0,0.67,0.56,7.97,1.194,0.513
"1503","779","Brian Skinner",2005,"sac",38,0,11.3,1,1.8,0.551,0,0,0,0.3,0.7,0.444,0.8,1.9,2.7,0.4,0.5,0.3,1.4,0.5,2.3,38,69,0.551,0,0,0,12,27,0.444,30,71,101,17,20,11,54,18,88,0,0,0,0,0,0,0.67,0.56,7.97,1.194,0.513
"1504","779","Brian Skinner",2006,"mil",67,44,22.7,1.9,3.8,0.49,0,0,0,0.7,1.2,0.582,1.6,4.2,5.7,0.9,1,0.3,2.9,1.1,4.4,124,253,0.49,0,0,0,46,79,0.582,106,279,385,58,64,18,195,75,294,2,0,2,0,3,1,0.77,0.24,12.26,1.162,0.49
"1505","779","Brian Skinner",2007,"phx",66,0,12.8,1.4,3,0.465,0,0,0.667,0.5,1,0.524,1,2.7,3.6,0.2,1.2,0.3,1.7,0.6,3.3,92,198,0.465,2,3,0.667,33,63,0.524,63,175,238,15,77,21,112,39,219,0,0,0,0,1,0,0.38,0.54,8.67,1.106,0.47
"1506","779","Brian Skinner",2008,"lac",51,21,16.5,1.8,4,0.449,0,0,0,0.6,0.9,0.638,1.4,2.6,4,0.5,1,0.3,1.8,0.8,4.2,92,205,0.449,0,2,0,30,47,0.638,72,131,203,27,52,17,94,43,214,3,0,0,0,0,0,0.63,0.4,10,1.044,0.449
"1507","779","Brian Skinner",2009,"lac",16,1,7.7,0.6,1.6,0.4,0,0,0,0.4,0.5,0.75,0.6,1.1,1.7,0,0.3,0.2,1.3,0.4,1.6,10,25,0.4,0,0,0,6,8,0.75,9,18,27,0,4,3,20,7,26,0,0,0,0,0,0,0,0.43,3.41,1.04,0.4
"1508","779","Brian Skinner",2010,"mil",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509","779","Brian Skinner",2011,"mem",1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8,0,0
"1510","788","Joe Smith",1995,"gs",82,82,34.4,5.7,12.5,0.458,0.1,0.3,0.357,3.7,4.8,0.773,3.7,5.1,8.7,1,1.6,1,2.7,1.7,15.3,469,1024,0.458,10,28,0.357,303,392,0.773,300,417,717,79,134,85,224,138,1251,33,0,5,0,3,1,0.57,0.62,27.92,1.222,0.463
"1511","788","Joe Smith",1996,"gs",80,80,38.6,7.3,16.2,0.454,0.2,0.6,0.261,3.8,4.7,0.814,3.3,5.2,8.5,1.6,1.1,0.9,3.1,2.4,18.7,587,1293,0.454,12,46,0.261,307,377,0.814,261,418,679,125,86,74,244,192,1493,31,0,3,0,1,0,0.65,0.39,30.7,1.155,0.459
"1512","788","Joe Smith",1997,"gs",49,49,33.6,7,16.3,0.429,0,0.1,0,3.3,4.2,0.769,2.9,4,6.9,1.4,0.8,0.9,3.4,2.2,17.3,343,800,0.429,0,7,0,160,208,0.769,141,197,338,67,38,44,169,106,846,12,0,2,0,0,0,0.59,0.39,22.32,1.079,0.434
"1513","788","Joe Smith",1997,"phi",30,6,23.3,4,9,0.448,0,0,0,2.2,2.8,0.788,1.9,2.5,4.4,0.9,0.4,0.6,3.1,1.7,10.3,121,270,0.448,0,1,0,67,85,0.788,58,75,133,27,13,18,94,52,309,3,0,0,0,0,0,0.59,0.39,22.32,1.079,0.434
"1514","788","Joe Smith",1998,"min",43,42,33,5.2,12.1,0.427,0,0.1,0,3.3,4.4,0.755,3.6,4.7,8.2,1.6,1.5,0.7,3.4,1.5,13.7,223,522,0.427,0,3,0,142,188,0.755,154,200,354,68,66,32,147,66,588,11,0,3,0,0,2,1.03,0.48,25.53,1.126,0.427
"1515","788","Joe Smith",1999,"min",78,9,25.3,3.7,8,0.464,0,0,1,2.5,3.3,0.756,2.4,3.8,6.2,1.1,1.1,0.6,3.9,1.5,9.9,289,623,0.464,1,1,1,195,258,0.756,186,298,484,88,85,45,302,119,774,5,0,8,0,2,2,0.74,0.38,19.01,1.242,0.465
"1516","788","Joe Smith",2000,"det",69,59,28.1,4.5,11.1,0.403,0,0.1,0,3.3,4.2,0.805,2.3,4.8,7.1,1.1,0.7,0.7,3.7,1.3,12.3,308,765,0.403,0,5,0,231,287,0.805,160,331,491,79,50,47,258,88,847,10,0,5,0,3,2,0.9,0.53,21.15,1.107,0.403
"1517","788","Joe Smith",2001,"min",72,63,26.7,4.1,8.1,0.511,0,0,0.667,2.4,2.9,0.83,2.1,4.2,6.3,1.1,0.8,0.5,3.5,1.2,10.7,297,581,0.511,2,3,0.667,171,206,0.83,152,301,453,82,59,39,250,86,767,7,0,2,1,3,2,0.95,0.45,20.58,1.32,0.513
